epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,1501.03,1.32095,0.66979,0.82888,0.83126,0.68679,0.77489,0.31769,1.88981,1.05609,0.95859,0.001604,0.001604,0.001604
32,1549.46,1.33676,0.70053,0.82485,0.79914,0.69708,0.76933,0.31651,1.89496,0.97932,0.96369,0.0015908,0.0015908,0.0015908
33,1597.6,1.3118,0.67368,0.82001,0.79117,0.67681,0.74948,0.29974,1.9085,1.01126,0.97237,0.0015776,0.0015776,0.0015776
34,1645.86,1.27503,0.66878,0.82232,0.81271,0.67095,0.74711,0.30853,1.90195,0.97398,0.96805,0.0015644,0.0015644,0.0015644
35,1693.91,1.3129,0.66183,0.82543,0.74779,0.69582,0.73098,0.29553,1.91153,1.03276,0.96799,0.0015512,0.0015512,0.0015512
36,1742.1,1.32087,0.67919,0.82535,0.78383,0.65146,0.71033,0.29719,1.91472,0.98824,0.97015,0.001538,0.001538,0.001538
37,1790.31,1.26514,0.6572,0.8257,0.76859,0.69202,0.73722,0.31104,1.86645,1.0278,0.9572,0.0015248,0.0015248,0.0015248
38,1838.44,1.25116,0.65114,0.82689,0.76751,0.66109,0.72156,0.29759,1.95773,1.0386,0.97541,0.0015116,0.0015116,0.0015116
39,1886.74,1.25275,0.63763,0.82122,0.82508,0.68155,0.75966,0.32089,1.88418,0.97738,0.96164,0.0014984,0.0014984,0.0014984
40,1935.02,1.24394,0.62475,0.8133,0.7798,0.69835,0.76151,0.31552,1.88586,0.96546,0.96216,0.0014852,0.0014852,0.0014852
41,1983.32,1.19692,0.61435,0.82591,0.79304,0.68477,0.74467,0.30019,1.89969,0.99411,0.97067,0.001472,0.001472,0.001472
42,2031.44,1.27647,0.65545,0.82015,0.7747,0.69728,0.74437,0.30465,1.90407,0.97109,0.95695,0.0014588,0.0014588,0.0014588
43,2079.72,1.21457,0.62474,0.80541,0.7881,0.66413,0.72224,0.31277,1.87607,1.0422,0.96097,0.0014456,0.0014456,0.0014456
44,2127.8,1.20294,0.62136,0.80908,0.79728,0.7161,0.76842,0.32666,1.85684,0.92899,0.94925,0.0014324,0.0014324,0.0014324
45,2176.25,1.15295,0.58691,0.8124,0.793,0.6846,0.74075,0.30619,1.84563,1.02054,0.9476,0.0014192,0.0014192,0.0014192
46,2224.36,1.14718,0.57988,0.81491,0.83157,0.69075,0.76522,0.33507,1.82708,0.97258,0.94569,0.001406,0.001406,0.001406
47,2272.77,1.13847,0.57509,0.81363,0.8007,0.69253,0.76294,0.32687,1.85571,0.93869,0.95819,0.0013928,0.0013928,0.0013928
48,2321.04,1.15079,0.59228,0.81579,0.78787,0.70139,0.74582,0.32881,1.84086,0.92467,0.96241,0.0013796,0.0013796,0.0013796
49,2369.19,1.13864,0.58225,0.81577,0.83482,0.69179,0.77313,0.32825,1.88215,0.97125,0.95925,0.0013664,0.0013664,0.0013664
50,2417.47,1.11997,0.5682,0.8165,0.79361,0.69835,0.75985,0.32048,1.89323,0.99277,0.97026,0.0013532,0.0013532,0.0013532
51,2465.59,1.14563,0.59021,0.81411,0.79934,0.70683,0.76396,0.32588,1.86664,0.92324,0.9587,0.00134,0.00134,0.00134
52,2513.9,1.13902,0.57804,0.81137,0.81242,0.69582,0.77418,0.32905,1.89826,0.992,0.96696,0.0013268,0.0013268,0.0013268
53,2562.05,1.1175,0.56443,0.81097,0.7673,0.68538,0.73316,0.31055,1.87915,1.01444,0.96619,0.0013136,0.0013136,0.0013136
54,2610.32,1.10379,0.57162,0.80918,0.83189,0.70245,0.77406,0.32519,1.85506,0.97144,0.95978,0.0013004,0.0013004,0.0013004
55,2658.48,1.13639,0.5937,0.81197,0.79576,0.69628,0.7483,0.31199,1.85686,0.96086,0.953,0.0012872,0.0012872,0.0012872
56,2706.78,1.13758,0.58545,0.80864,0.83033,0.72117,0.78336,0.33679,1.84288,0.93777,0.95389,0.001274,0.001274,0.001274
57,2755.08,1.11219,0.56801,0.81068,0.79782,0.69328,0.75391,0.31509,1.85363,0.96471,0.95101,0.0012608,0.0012608,0.0012608
58,2803.35,1.0858,0.56156,0.81083,0.79864,0.68365,0.75022,0.31311,1.84894,0.99316,0.95064,0.0012476,0.0012476,0.0012476
59,2851.55,1.10838,0.56364,0.80708,0.78016,0.71736,0.77379,0.32076,1.87701,1.00596,0.95932,0.0012344,0.0012344,0.0012344
60,2899.69,1.09844,0.55865,0.80392,0.7306,0.69455,0.7303,0.3078,1.85944,1.03182,0.96282,0.0012212,0.0012212,0.0012212
61,2947.95,1.09951,0.55765,0.80648,0.8606,0.70342,0.78564,0.34318,1.82216,0.94434,0.95211,0.001208,0.001208,0.001208
62,2996.18,1.05649,0.53505,0.81427,0.8313,0.69948,0.78237,0.34051,1.8256,0.91299,0.95039,0.0011948,0.0011948,0.0011948
63,3044.47,1.07014,0.5337,0.80525,0.80411,0.71277,0.77421,0.33787,1.83985,0.93319,0.94581,0.0011816,0.0011816,0.0011816
64,3092.59,1.08692,0.54994,0.8069,0.82302,0.68695,0.77838,0.32956,1.85278,0.94798,0.95873,0.0011684,0.0011684,0.0011684
65,3140.88,1.05338,0.53787,0.80344,0.80479,0.70722,0.77407,0.33721,1.80678,0.93639,0.94778,0.0011552,0.0011552,0.0011552
66,3189.02,1.06476,0.54213,0.80333,0.839,0.70469,0.7892,0.33538,1.8332,0.96328,0.95432,0.001142,0.001142,0.001142
67,3237.31,1.00475,0.51257,0.80396,0.81455,0.70342,0.78571,0.33508,1.84417,0.90637,0.95697,0.0011288,0.0011288,0.0011288
68,3285.4,1.00753,0.5089,0.80115,0.83401,0.68137,0.7719,0.32517,1.86255,0.94109,0.95881,0.0011156,0.0011156,0.0011156
69,3333.55,1.01114,0.515,0.79751,0.78071,0.68588,0.75982,0.32195,1.85553,0.96455,0.95338,0.0011024,0.0011024,0.0011024
70,3381.73,1.00364,0.50879,0.79891,0.8038,0.71736,0.77836,0.328,1.83763,0.90346,0.95113,0.0010892,0.0010892,0.0010892
71,3429.75,1.00311,0.52001,0.8008,0.83399,0.70849,0.77987,0.34117,1.80984,0.89787,0.95087,0.001076,0.001076,0.001076
72,3477.9,1.04641,0.53086,0.80023,0.81924,0.70652,0.7751,0.33972,1.79827,0.90813,0.94456,0.0010628,0.0010628,0.0010628
73,3525.9,0.99517,0.50398,0.79739,0.84092,0.7236,0.80169,0.35208,1.83728,0.89228,0.94792,0.0010496,0.0010496,0.0010496
74,3574.24,0.99403,0.50564,0.80198,0.8363,0.71226,0.78128,0.33507,1.8289,0.92199,0.94911,0.0010364,0.0010364,0.0010364
75,3622.26,0.99086,0.50215,0.79765,0.83148,0.71103,0.77554,0.32582,1.84744,0.93644,0.95775,0.0010232,0.0010232,0.0010232
76,3670.42,0.96898,0.48698,0.80264,0.81093,0.723,0.78667,0.34201,1.85936,0.96658,0.95236,0.00101,0.00101,0.00101
77,3718.41,0.99112,0.50532,0.79893,0.84695,0.68736,0.78386,0.3379,1.8118,0.92085,0.94536,0.0009968,0.0009968,0.0009968
78,3766.56,0.98715,0.51041,0.80166,0.81217,0.70722,0.78713,0.3452,1.8145,0.96563,0.9403,0.0009836,0.0009836,0.0009836
79,3814.55,0.97251,0.50547,0.79655,0.82068,0.69609,0.76435,0.33188,1.8194,0.94336,0.94831,0.0009704,0.0009704,0.0009704
80,3862.67,1.01932,0.5161,0.79854,0.84107,0.69708,0.77199,0.32774,1.84074,0.9552,0.94792,0.0009572,0.0009572,0.0009572
81,3910.79,0.95675,0.48785,0.80241,0.84649,0.71986,0.79892,0.34418,1.82082,0.90602,0.94554,0.000944,0.000944,0.000944
82,3958.8,0.94329,0.47703,0.79809,0.83682,0.72146,0.79304,0.34161,1.80958,0.92177,0.93994,0.0009308,0.0009308,0.0009308
83,4006.92,0.95684,0.48942,0.79576,0.83319,0.71103,0.78992,0.34661,1.80973,0.94825,0.94759,0.0009176,0.0009176,0.0009176
84,4054.9,0.97495,0.49072,0.80233,0.83693,0.70976,0.79452,0.33992,1.82748,0.94541,0.94513,0.0009044,0.0009044,0.0009044
85,4103.07,0.95251,0.48364,0.79879,0.86125,0.72497,0.80467,0.34589,1.8017,0.92496,0.94373,0.0008912,0.0008912,0.0008912
86,4151.1,0.9583,0.47835,0.79385,0.82983,0.71693,0.79153,0.33946,1.81527,0.91524,0.94085,0.000878,0.000878,0.000878
87,4199.22,0.92838,0.47719,0.79944,0.85208,0.72624,0.803,0.34343,1.81199,0.9247,0.94483,0.0008648,0.0008648,0.0008648
88,4247.23,0.93827,0.47529,0.79377,0.85193,0.72192,0.7897,0.34517,1.77876,0.89227,0.9345,0.0008516,0.0008516,0.0008516
89,4295.35,0.93023,0.4726,0.79671,0.84563,0.70849,0.78759,0.34392,1.80145,0.89024,0.9369,0.0008384,0.0008384,0.0008384
90,4343.36,0.92404,0.46538,0.78934,0.84654,0.73511,0.80454,0.35185,1.8102,0.87718,0.94257,0.0008252,0.0008252,0.0008252
91,4391.65,0.91434,0.46304,0.79323,0.83126,0.73638,0.79404,0.34183,1.83572,0.91897,0.95447,0.000812,0.000812,0.000812
92,4439.74,0.92668,0.46089,0.79775,0.86593,0.71221,0.79199,0.33862,1.81708,0.89081,0.94438,0.0007988,0.0007988,0.0007988
93,4487.75,0.89312,0.4538,0.79313,0.87164,0.7237,0.80117,0.35264,1.79836,0.87322,0.94414,0.0007856,0.0007856,0.0007856
94,4536.05,0.89967,0.45829,0.79055,0.84024,0.69991,0.78849,0.34286,1.80024,0.89522,0.93998,0.0007724,0.0007724,0.0007724
95,4584.02,0.90862,0.44885,0.7913,0.8463,0.69582,0.77444,0.33392,1.81748,0.88403,0.94124,0.0007592,0.0007592,0.0007592
96,4632.2,0.89308,0.44068,0.79657,0.8339,0.72497,0.78264,0.34676,1.79215,0.8635,0.94015,0.000746,0.000746,0.000746
97,4680.26,0.88122,0.43542,0.79326,0.86513,0.71103,0.8051,0.35053,1.79779,0.8673,0.94457,0.0007328,0.0007328,0.0007328
98,4728.45,0.86489,0.43753,0.79169,0.86388,0.70722,0.79689,0.34281,1.82385,0.86033,0.94435,0.0007196,0.0007196,0.0007196
99,4776.51,0.87844,0.43958,0.79366,0.84,0.7237,0.79103,0.3436,1.8157,0.86724,0.94434,0.0007064,0.0007064,0.0007064
100,4824.69,0.87216,0.44761,0.79015,0.82306,0.74286,0.7918,0.34913,1.8085,0.8731,0.94599,0.0006932,0.0006932,0.0006932
101,4872.69,0.8876,0.45587,0.79192,0.84228,0.71483,0.781,0.34759,1.79238,0.87764,0.94374,0.00068,0.00068,0.00068
102,4920.83,0.89053,0.45542,0.7867,0.80144,0.73764,0.79227,0.34212,1.82683,0.87847,0.94879,0.0006668,0.0006668,0.0006668
103,4968.97,0.8627,0.4336,0.78788,0.84946,0.708,0.79196,0.34426,1.81724,0.88591,0.94676,0.0006536,0.0006536,0.0006536
104,5016.93,0.83377,0.41239,0.79111,0.84157,0.71736,0.79105,0.34836,1.82142,0.88652,0.94681,0.0006404,0.0006404,0.0006404
105,5065.05,0.87128,0.42587,0.78953,0.84118,0.73842,0.7999,0.34966,1.83303,0.88577,0.9501,0.0006272,0.0006272,0.0006272
106,5113.03,0.86908,0.43375,0.79213,0.86445,0.71938,0.79819,0.34592,1.84634,0.89957,0.95582,0.000614,0.000614,0.000614
107,5161.18,0.87899,0.43224,0.79599,0.85519,0.72606,0.809,0.34977,1.8405,0.91187,0.95663,0.0006008,0.0006008,0.0006008
108,5209.18,0.84672,0.42641,0.79573,0.82286,0.71229,0.77457,0.33756,1.83157,0.88274,0.94783,0.0005876,0.0005876,0.0005876
109,5257.35,0.83707,0.42438,0.78839,0.85695,0.71229,0.79298,0.35202,1.81935,0.88759,0.94638,0.0005744,0.0005744,0.0005744
110,5305.34,0.83572,0.42591,0.78638,0.81599,0.72501,0.79307,0.34696,1.81862,0.87805,0.94633,0.0005612,0.0005612,0.0005612
111,5353.51,0.85603,0.42802,0.78839,0.87459,0.70713,0.79116,0.34287,1.8267,0.8818,0.94897,0.000548,0.000548,0.000548
112,5401.49,0.83318,0.43023,0.78971,0.83951,0.73384,0.80218,0.3412,1.83695,0.86546,0.95194,0.0005348,0.0005348,0.0005348
113,5449.56,0.82587,0.41251,0.7885,0.8369,0.73487,0.80167,0.34747,1.82301,0.88019,0.94621,0.0005216,0.0005216,0.0005216
114,5497.67,0.82093,0.41219,0.78688,0.86347,0.72117,0.80695,0.35236,1.80508,0.88654,0.94775,0.0005084,0.0005084,0.0005084
115,5545.82,0.83116,0.41541,0.79037,0.84631,0.72624,0.80021,0.34465,1.82042,0.86576,0.95021,0.0004952,0.0004952,0.0004952
116,5593.98,0.81895,0.4076,0.78468,0.87,0.73791,0.81369,0.34811,1.82433,0.87381,0.94404,0.000482,0.000482,0.000482
117,5641.99,0.78731,0.39179,0.78327,0.85987,0.73108,0.81033,0.35475,1.82801,0.87914,0.95226,0.0004688,0.0004688,0.0004688
118,5690.32,0.8009,0.40357,0.78386,0.84876,0.73638,0.81277,0.36143,1.81155,0.85559,0.94618,0.0004556,0.0004556,0.0004556
119,5738.43,0.79771,0.3937,0.78683,0.86597,0.73131,0.8158,0.35941,1.80833,0.8646,0.94777,0.0004424,0.0004424,0.0004424
120,5786.51,0.8125,0.40487,0.78948,0.83329,0.73511,0.80253,0.35162,1.8065,0.87498,0.94326,0.0004292,0.0004292,0.0004292
121,5834.54,0.81766,0.40724,0.78802,0.85122,0.74651,0.81329,0.35243,1.80722,0.86444,0.94021,0.000416,0.000416,0.000416
122,5882.66,0.80469,0.40139,0.78545,0.85789,0.73891,0.80778,0.35014,1.79293,0.86346,0.94147,0.0004028,0.0004028,0.0004028
123,5930.68,0.78876,0.39255,0.78228,0.83383,0.72502,0.80621,0.35879,1.79754,0.89613,0.94294,0.0003896,0.0003896,0.0003896
124,5978.86,0.79863,0.39767,0.78575,0.85225,0.72376,0.80421,0.35874,1.79251,0.86518,0.94524,0.0003764,0.0003764,0.0003764
125,6027.03,0.78017,0.38837,0.78152,0.83232,0.74144,0.81294,0.35614,1.81207,0.87608,0.94856,0.0003632,0.0003632,0.0003632
126,6075.05,0.77891,0.38923,0.78928,0.84599,0.71016,0.799,0.35272,1.79931,0.86357,0.94338,0.00035,0.00035,0.00035
127,6123.24,0.76794,0.38214,0.7849,0.85023,0.72243,0.80511,0.35596,1.79964,0.88032,0.94241,0.0003368,0.0003368,0.0003368
128,6171.25,0.77419,0.38753,0.78673,0.84001,0.73131,0.80849,0.35497,1.81865,0.86995,0.94472,0.0003236,0.0003236,0.0003236
129,6219.42,0.77806,0.38954,0.78182,0.84421,0.72801,0.80643,0.3548,1.81638,0.85928,0.94602,0.0003104,0.0003104,0.0003104
130,6267.44,0.764,0.38312,0.78643,0.84027,0.74677,0.80432,0.3573,1.7945,0.85152,0.94083,0.0002972,0.0002972,0.0002972
131,6315.62,0.73598,0.37313,0.78074,0.8505,0.73511,0.80929,0.36171,1.78748,0.84868,0.93825,0.000284,0.000284,0.000284
132,6363.65,0.74751,0.37933,0.7771,0.87926,0.70143,0.80904,0.36242,1.80206,0.86689,0.94535,0.0002708,0.0002708,0.0002708
133,6411.96,0.7495,0.3728,0.78643,0.81941,0.74525,0.80147,0.35209,1.82162,0.85744,0.94655,0.0002576,0.0002576,0.0002576
134,6460,0.76412,0.38012,0.78202,0.84102,0.73082,0.80725,0.35589,1.79522,0.85269,0.94181,0.0002444,0.0002444,0.0002444
135,6508.63,0.75971,0.3743,0.77987,0.83728,0.73257,0.80294,0.35199,1.81649,0.86071,0.9459,0.0002312,0.0002312,0.0002312
136,6556.99,0.7559,0.36952,0.78949,0.83005,0.73044,0.80125,0.35218,1.81177,0.85987,0.9485,0.000218,0.000218,0.000218
137,6605.19,0.74152,0.36455,0.7848,0.85608,0.72877,0.80735,0.35791,1.82419,0.86713,0.94828,0.0002048,0.0002048,0.0002048
138,6653.52,0.73151,0.3627,0.78176,0.86844,0.7199,0.81017,0.35515,1.82515,0.87175,0.94753,0.0001916,0.0001916,0.0001916
139,6701.92,0.73553,0.36093,0.78428,0.86609,0.72117,0.80238,0.35618,1.81756,0.88061,0.94355,0.0001784,0.0001784,0.0001784
140,6750.24,0.72472,0.35803,0.78363,0.83028,0.73786,0.79493,0.34407,1.8334,0.86031,0.94885,0.0001652,0.0001652,0.0001652
141,6798.89,1.66501,0.83871,0.89595,0.85184,0.7199,0.78824,0.35148,1.79412,0.85494,0.93879,0.000152,0.000152,0.000152
142,6847.21,1.63365,0.82392,0.891,0.85063,0.73131,0.79417,0.35533,1.77538,0.84753,0.93419,0.0001388,0.0001388,0.0001388
143,6895.25,1.65603,0.83587,0.88115,0.82203,0.7275,0.79071,0.35285,1.78887,0.85875,0.93772,0.0001256,0.0001256,0.0001256
144,6943.35,1.60851,0.78858,0.87745,0.83159,0.74473,0.80189,0.35213,1.79292,0.85241,0.93334,0.0001124,0.0001124,0.0001124
145,6991.31,1.59206,0.77749,0.88248,0.83547,0.74525,0.81043,0.35561,1.79875,0.85479,0.93487,9.92e-05,9.92e-05,9.92e-05
146,7040,1.57761,0.77139,0.88144,0.84591,0.73751,0.8118,0.35657,1.77386,0.847,0.9275,8.6e-05,8.6e-05,8.6e-05
147,7088.34,1.56184,0.75863,0.88029,0.85354,0.73123,0.80981,0.34595,1.79564,0.85013,0.93313,7.28e-05,7.28e-05,7.28e-05
148,7136.7,1.56799,0.76487,0.87844,0.84054,0.72819,0.80302,0.3509,1.80339,0.84865,0.93439,5.96e-05,5.96e-05,5.96e-05
149,7185.21,1.57018,0.75727,0.87714,0.85514,0.73325,0.81667,0.35751,1.77245,0.82514,0.93063,4.64e-05,4.64e-05,4.64e-05
150,7233.22,1.52993,0.75393,0.86835,0.8331,0.74022,0.8118,0.35919,1.77457,0.82538,0.9304,3.32e-05,3.32e-05,3.32e-05
