epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,318.705,1.9648,1.05604,0.84947,0.72377,0.59113,0.62371,0.22538,2.14415,1.137,0.93544,0.0007822,0.0007822,0.0007822
24,332.433,1.89131,1.0034,0.84656,0.74295,0.58302,0.63228,0.23549,2.15307,1.1035,0.94034,0.0007723,0.0007723,0.0007723
25,346.248,1.899,1.0118,0.84878,0.7368,0.60583,0.62609,0.2378,2.10161,1.08478,0.92916,0.0007624,0.0007624,0.0007624
26,360.053,1.8548,0.98983,0.84281,0.70627,0.58682,0.60396,0.21867,2.17861,1.15576,0.93958,0.0007525,0.0007525,0.0007525
27,373.834,1.85392,0.9983,0.84183,0.75305,0.58302,0.6161,0.23017,2.09668,1.12119,0.92979,0.0007426,0.0007426,0.0007426
28,387.563,1.87917,0.9968,0.84399,0.68083,0.57288,0.57516,0.20483,2.12142,1.13697,0.93179,0.0007327,0.0007327,0.0007327
29,401.392,1.84132,0.98793,0.83975,0.73051,0.55657,0.61654,0.23448,2.06567,1.09416,0.92827,0.0007228,0.0007228,0.0007228
30,415.227,1.79148,0.95464,0.83188,0.77133,0.57414,0.65372,0.24008,2.0752,1.10665,0.92821,0.0007129,0.0007129,0.0007129
31,429.029,1.8284,0.95384,0.84338,0.73175,0.59813,0.62307,0.24238,2.0101,1.10054,0.91758,0.000703,0.000703,0.000703
32,442.776,1.75295,0.91265,0.82716,0.72758,0.58302,0.61565,0.24359,1.99393,1.0601,0.91549,0.0006931,0.0006931,0.0006931
33,456.514,1.79995,0.93901,0.83299,0.71155,0.55651,0.5931,0.22289,2.08889,1.11621,0.93268,0.0006832,0.0006832,0.0006832
34,470.251,1.73552,0.91649,0.83454,0.78118,0.55513,0.61435,0.23597,2.05213,1.1419,0.94056,0.0006733,0.0006733,0.0006733
35,484.103,1.73832,0.90742,0.83284,0.74859,0.58118,0.62136,0.24406,2.03879,1.10619,0.9232,0.0006634,0.0006634,0.0006634
36,497.925,1.72587,0.90276,0.83123,0.71654,0.58809,0.62407,0.2259,2.1168,1.11212,0.92396,0.0006535,0.0006535,0.0006535
37,511.692,1.72327,0.90012,0.8301,0.70392,0.58555,0.62509,0.24034,2.03123,1.11134,0.92714,0.0006436,0.0006436,0.0006436
38,525.422,1.67635,0.86758,0.82881,0.76051,0.55944,0.6257,0.23434,2.04313,1.14684,0.92776,0.0006337,0.0006337,0.0006337
39,539.17,1.66673,0.85751,0.82981,0.75124,0.58555,0.63529,0.24661,2.02061,1.10533,0.92814,0.0006238,0.0006238,0.0006238
40,552.973,1.71444,0.89191,0.82599,0.77871,0.56401,0.62458,0.24172,2.02147,1.08242,0.93365,0.0006139,0.0006139,0.0006139
41,566.697,1.6685,0.84448,0.82594,0.75578,0.59696,0.63852,0.23461,2.10017,1.10787,0.92918,0.000604,0.000604,0.000604
42,580.503,1.6421,0.85743,0.82347,0.74565,0.57034,0.63193,0.24349,2.07891,1.10566,0.92314,0.0005941,0.0005941,0.0005941
43,594.207,1.63841,0.85459,0.81858,0.77227,0.60583,0.6549,0.24721,2.05136,1.08329,0.92417,0.0005842,0.0005842,0.0005842
44,608.039,1.63226,0.84277,0.82319,0.75392,0.58682,0.62058,0.232,2.06759,1.13338,0.92846,0.0005743,0.0005743,0.0005743
45,621.755,1.63927,0.85015,0.82258,0.74896,0.6071,0.64303,0.23706,2.05535,1.08587,0.92751,0.0005644,0.0005644,0.0005644
46,635.466,1.62629,0.85013,0.82176,0.69358,0.5967,0.60733,0.22754,2.06721,1.11449,0.93233,0.0005545,0.0005545,0.0005545
47,649.205,1.60891,0.83699,0.8218,0.71555,0.60076,0.62086,0.23766,2.03245,1.11277,0.93117,0.0005446,0.0005446,0.0005446
48,663.011,1.56536,0.81449,0.82198,0.76766,0.6071,0.66126,0.25535,1.98566,1.08282,0.92394,0.0005347,0.0005347,0.0005347
49,676.799,1.56856,0.80787,0.81685,0.76586,0.58555,0.64369,0.25263,2.08511,1.10444,0.92333,0.0005248,0.0005248,0.0005248
50,690.537,1.59146,0.82682,0.81232,0.75217,0.60777,0.65506,0.24138,2.05335,1.09039,0.93048,0.0005149,0.0005149,0.0005149
51,704.264,1.55623,0.78971,0.82031,0.75082,0.58935,0.63624,0.25118,2.01834,1.07038,0.92267,0.000505,0.000505,0.000505
52,717.996,1.57082,0.79385,0.82139,0.75173,0.60203,0.65203,0.25341,2.00747,1.08493,0.92778,0.0004951,0.0004951,0.0004951
53,731.76,1.5248,0.77364,0.8154,0.74852,0.61869,0.66185,0.25546,2.00756,1.05376,0.9217,0.0004852,0.0004852,0.0004852
54,745.564,1.52805,0.79756,0.81817,0.76425,0.60811,0.64832,0.25066,2.01243,1.06949,0.93087,0.0004753,0.0004753,0.0004753
55,759.386,1.50795,0.78087,0.81695,0.74429,0.59762,0.64876,0.24543,1.99546,1.0669,0.92727,0.0004654,0.0004654,0.0004654
56,773.105,1.52013,0.77483,0.80952,0.77531,0.56907,0.63694,0.24877,2.00005,1.037,0.92524,0.0004555,0.0004555,0.0004555
57,786.845,1.53968,0.78668,0.81843,0.73482,0.62611,0.65427,0.24133,2.02527,1.05592,0.92056,0.0004456,0.0004456,0.0004456
58,800.562,1.50508,0.77448,0.817,0.82321,0.58682,0.66294,0.25603,1.98511,1.01833,0.9198,0.0004357,0.0004357,0.0004357
59,814.398,1.4776,0.76674,0.81005,0.75709,0.60835,0.64928,0.24387,2.00103,1.04012,0.92346,0.0004258,0.0004258,0.0004258
60,828.132,1.43596,0.74408,0.80406,0.77816,0.62686,0.66379,0.2541,1.97636,1.03797,0.91486,0.0004159,0.0004159,0.0004159
61,841.891,1.47471,0.76794,0.80721,0.78035,0.61217,0.65902,0.26252,1.95656,1.00441,0.91855,0.000406,0.000406,0.000406
62,855.788,1.45155,0.74774,0.80919,0.80039,0.62003,0.66257,0.25641,1.9955,1.00491,0.92448,0.0003961,0.0003961,0.0003961
63,869.555,1.47353,0.7441,0.81017,0.78157,0.58175,0.62999,0.23498,1.99832,1.08739,0.92221,0.0003862,0.0003862,0.0003862
64,883.36,1.43178,0.73542,0.80229,0.77246,0.6033,0.65665,0.25625,1.98159,1.03591,0.91963,0.0003763,0.0003763,0.0003763
65,897.395,1.43307,0.73462,0.81448,0.82291,0.59569,0.65552,0.24288,1.98495,1.0568,0.91851,0.0003664,0.0003664,0.0003664
66,911.42,1.41981,0.73692,0.80155,0.7687,0.6147,0.65366,0.25537,1.94844,1.01814,0.91879,0.0003565,0.0003565,0.0003565
67,925.5,1.40454,0.71602,0.80591,0.7631,0.59949,0.65278,0.24781,1.99421,1.01064,0.91712,0.0003466,0.0003466,0.0003466
68,939.561,1.3887,0.70143,0.80683,0.75793,0.60076,0.65433,0.25631,1.96989,1.01764,0.91946,0.0003367,0.0003367,0.0003367
69,953.759,1.39554,0.72009,0.80795,0.78126,0.6147,0.65956,0.25769,1.96059,0.99784,0.91924,0.0003268,0.0003268,0.0003268
70,967.84,1.37048,0.69077,0.80117,0.7681,0.61724,0.65921,0.25781,1.98268,1.0211,0.92458,0.0003169,0.0003169,0.0003169
71,981.911,1.37489,0.69633,0.80439,0.76899,0.63371,0.65051,0.25493,1.99301,1.00257,0.92939,0.000307,0.000307,0.000307
72,995.971,1.34178,0.6835,0.80821,0.80231,0.61217,0.65838,0.24883,1.99318,1.03957,0.92502,0.0002971,0.0002971,0.0002971
73,1010.16,1.36805,0.68606,0.80509,0.79743,0.61217,0.6825,0.2721,1.93219,0.96475,0.91507,0.0002872,0.0002872,0.0002872
74,1024.43,1.35063,0.68423,0.79768,0.77506,0.61977,0.66818,0.25984,1.95612,0.9805,0.91684,0.0002773,0.0002773,0.0002773
75,1038.88,1.33239,0.66571,0.8016,0.75381,0.63644,0.66816,0.26541,1.95519,0.97836,0.92286,0.0002674,0.0002674,0.0002674
76,1053.42,1.31218,0.68047,0.7968,0.79252,0.61001,0.66213,0.26019,1.97742,1.00668,0.92274,0.0002575,0.0002575,0.0002575
77,1068.01,1.33866,0.68089,0.7991,0.77168,0.61597,0.65693,0.25784,1.94339,1.01694,0.92006,0.0002476,0.0002476,0.0002476
78,1082.36,1.29838,0.6512,0.80735,0.77504,0.62357,0.66422,0.25803,1.94883,1.007,0.92016,0.0002377,0.0002377,0.0002377
79,1096.47,1.2989,0.64214,0.80395,0.77468,0.63186,0.67552,0.26577,1.99547,1.01322,0.92205,0.0002278,0.0002278,0.0002278
80,1110.79,1.30002,0.66257,0.80332,0.79516,0.62486,0.67274,0.25991,1.9759,1.0118,0.92004,0.0002179,0.0002179,0.0002179
81,1124.89,1.26501,0.65553,0.79633,0.79404,0.62357,0.66875,0.26013,1.95954,1.00625,0.92164,0.000208,0.000208,0.000208
82,1139.19,1.25121,0.63506,0.8018,0.81481,0.63015,0.68154,0.26451,1.96185,1.01749,0.91902,0.0001981,0.0001981,0.0001981
83,1153.3,1.26497,0.65333,0.79634,0.80193,0.61977,0.67468,0.25734,1.97184,0.99283,0.91563,0.0001882,0.0001882,0.0001882
84,1167.62,1.27948,0.63675,0.79802,0.77663,0.62484,0.66752,0.26617,1.95723,1.01306,0.9191,0.0001783,0.0001783,0.0001783
85,1181.78,1.25713,0.64457,0.79324,0.77905,0.60456,0.6648,0.2682,1.9607,1.00659,0.92034,0.0001684,0.0001684,0.0001684
86,1195.95,1.24936,0.62985,0.79941,0.78594,0.6185,0.66591,0.26038,1.97381,1.0206,0.91887,0.0001585,0.0001585,0.0001585
87,1210.1,1.21993,0.61973,0.79471,0.78201,0.62104,0.67127,0.26001,1.98164,1.01129,0.91919,0.0001486,0.0001486,0.0001486
88,1224.19,1.24806,0.63279,0.79579,0.7931,0.61217,0.66446,0.25433,1.95328,0.99975,0.91479,0.0001387,0.0001387,0.0001387
89,1238.38,1.20241,0.61795,0.79946,0.77432,0.62231,0.66891,0.25996,1.96508,0.99563,0.91794,0.0001288,0.0001288,0.0001288
90,1252.49,1.22733,0.6165,0.79004,0.79314,0.62688,0.67734,0.26868,1.96192,1.0112,0.91976,0.0001189,0.0001189,0.0001189
91,1267.25,1.8651,1.02078,0.89356,0.80578,0.59696,0.64383,0.25343,1.9545,0.96326,0.92187,0.000109,0.000109,0.000109
92,1281.28,1.82477,0.99701,0.87336,0.78736,0.63371,0.67097,0.26648,1.92871,0.95368,0.90762,9.91e-05,9.91e-05,9.91e-05
93,1295.33,1.83654,0.99892,0.87664,0.81426,0.63498,0.68792,0.27734,1.92474,0.92524,0.90558,8.92e-05,8.92e-05,8.92e-05
94,1309.46,1.81187,0.9493,0.86521,0.81394,0.63118,0.68292,0.27321,1.91453,0.92674,0.90492,7.93e-05,7.93e-05,7.93e-05
95,1323.53,1.78728,0.94044,0.87048,0.83576,0.62357,0.69011,0.27602,1.90717,0.92332,0.90369,6.94e-05,6.94e-05,6.94e-05
96,1337.67,1.79012,0.94855,0.86389,0.82015,0.62231,0.68756,0.2787,1.90509,0.91766,0.9025,5.95e-05,5.95e-05,5.95e-05
97,1351.8,1.75943,0.93603,0.86422,0.8159,0.63473,0.68842,0.27952,1.89392,0.92397,0.90205,4.96e-05,4.96e-05,4.96e-05
98,1365.93,1.77092,0.92894,0.86235,0.82329,0.62611,0.68849,0.27871,1.90748,0.91078,0.90589,3.97e-05,3.97e-05,3.97e-05
99,1379.98,1.75372,0.91108,0.86062,0.81464,0.63118,0.6895,0.27856,1.89431,0.90556,0.90376,2.98e-05,2.98e-05,2.98e-05
100,1394,1.76501,0.92615,0.87198,0.81791,0.63118,0.68474,0.27956,1.89674,0.9,0.90265,1.99e-05,1.99e-05,1.99e-05
