epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,583.695,2.04625,1.17803,0.90344,0.72274,0.59696,0.61222,0.23744,2.01255,1.09277,0.92603,0.000416,0.000416,0.000416
42,598.057,2.03148,1.10335,0.90544,0.74529,0.61597,0.66133,0.25672,1.96387,1.03127,0.91225,0.0003764,0.0003764,0.0003764
43,612.185,1.98899,1.08185,0.90075,0.75005,0.57429,0.62482,0.25243,1.95641,1.02919,0.92102,0.0003368,0.0003368,0.0003368
44,626.348,1.98236,1.07945,0.87985,0.77914,0.62148,0.67582,0.26849,1.97957,0.99357,0.91629,0.0002972,0.0002972,0.0002972
45,640.479,1.93671,1.05934,0.8854,0.80699,0.6147,0.6691,0.26755,1.92821,0.99329,0.91368,0.0002576,0.0002576,0.0002576
46,654.637,1.89394,1.01511,0.87516,0.80158,0.63118,0.68361,0.27889,1.9183,0.98741,0.90593,0.000218,0.000218,0.000218
47,668.834,1.92155,1.00491,0.87259,0.78332,0.62772,0.68046,0.27889,1.95081,0.99842,0.90991,0.0001784,0.0001784,0.0001784
48,683.058,1.90295,1.00467,0.87072,0.74961,0.63746,0.65602,0.26655,1.95669,0.98539,0.92293,0.0001388,0.0001388,0.0001388
49,697.182,1.8878,1.0116,0.88436,0.79097,0.62828,0.68563,0.27521,1.93665,0.97773,0.91184,9.92e-05,9.92e-05,9.92e-05
50,711.306,1.89244,0.98926,0.88478,0.79574,0.65176,0.70457,0.28305,1.92424,0.9751,0.90884,5.96e-05,5.96e-05,5.96e-05
