epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2345.57,0.79327,0.41203,0.80664,0.84782,0.7858,0.84434,0.38251,1.73469,0.85396,1.02797,0.0003169,0.0003169,0.0003169
71,2378.84,0.80996,0.41796,0.81266,0.84481,0.78656,0.83421,0.37471,1.76809,0.87101,1.02932,0.000307,0.000307,0.000307
72,2412.1,0.7845,0.41353,0.8076,0.87511,0.78149,0.84598,0.38831,1.74294,0.84777,1.02066,0.0002971,0.0002971,0.0002971
73,2445.45,0.77268,0.40427,0.80575,0.88323,0.76693,0.8481,0.39097,1.72779,0.82421,1.01756,0.0002872,0.0002872,0.0002872
74,2478.78,0.75952,0.39569,0.80473,0.86597,0.79214,0.84337,0.38308,1.74514,0.84449,1.02337,0.0002773,0.0002773,0.0002773
75,2512.01,0.75587,0.38778,0.80625,0.85529,0.79468,0.83713,0.38249,1.72875,0.81833,1.02297,0.0002674,0.0002674,0.0002674
76,2545.26,0.76525,0.39685,0.80629,0.86972,0.79531,0.84043,0.37451,1.76034,0.83192,1.0227,0.0002575,0.0002575,0.0002575
77,2578.51,0.75208,0.39282,0.80556,0.85548,0.78778,0.84221,0.38625,1.72731,0.84177,1.01687,0.0002476,0.0002476,0.0002476
78,2611.79,0.74683,0.38839,0.80836,0.85732,0.78834,0.84037,0.38619,1.7175,0.8235,1.01585,0.0002377,0.0002377,0.0002377
79,2645.07,0.73833,0.38592,0.80701,0.85203,0.80989,0.85006,0.38983,1.72419,0.83665,1.02322,0.0002278,0.0002278,0.0002278
80,2678.33,0.76414,0.39661,0.80576,0.83829,0.80817,0.83726,0.38203,1.72942,0.81424,1.02599,0.0002179,0.0002179,0.0002179
81,2711.62,0.74958,0.39067,0.80754,0.83609,0.80811,0.83218,0.37836,1.74822,0.83166,1.02792,0.000208,0.000208,0.000208
82,2744.89,0.72659,0.3736,0.79853,0.84372,0.80055,0.84054,0.38691,1.73023,0.82259,1.02471,0.0001981,0.0001981,0.0001981
83,2778.18,0.71834,0.37115,0.80105,0.84075,0.78834,0.83221,0.3834,1.74992,0.85869,1.02094,0.0001882,0.0001882,0.0001882
84,2811.45,0.72822,0.37668,0.80095,0.83829,0.79498,0.8326,0.37566,1.74646,0.8569,1.02612,0.0001783,0.0001783,0.0001783
85,2844.74,0.71858,0.37108,0.80281,0.83936,0.80132,0.83971,0.38213,1.72978,0.83712,1.02603,0.0001684,0.0001684,0.0001684
86,2878,0.72365,0.37326,0.80042,0.84987,0.78327,0.83561,0.38012,1.74739,0.86339,1.03013,0.0001585,0.0001585,0.0001585
87,2911.28,0.70585,0.3652,0.80001,0.88002,0.77567,0.84359,0.38475,1.73883,0.84236,1.0228,0.0001486,0.0001486,0.0001486
88,2944.59,0.6912,0.35912,0.79792,0.87234,0.7795,0.84006,0.37817,1.74273,0.8516,1.02739,0.0001387,0.0001387,0.0001387
89,2977.87,0.68265,0.35568,0.7982,0.86135,0.77949,0.83414,0.37555,1.76316,0.8362,1.02963,0.0001288,0.0001288,0.0001288
90,3011.17,0.70365,0.36221,0.80293,0.87324,0.76806,0.83596,0.379,1.76492,0.84543,1.02879,0.0001189,0.0001189,0.0001189
91,3045.14,1.59229,0.80287,0.94386,0.82218,0.80282,0.84853,0.39391,1.71159,0.84435,1.0014,0.000109,0.000109,0.000109
92,3078.41,1.54078,0.76655,0.92201,0.83193,0.81555,0.85363,0.39044,1.71828,0.83228,1.00433,9.91e-05,9.91e-05,9.91e-05
93,3111.56,1.53426,0.73567,0.91559,0.83564,0.80608,0.85771,0.3892,1.76362,0.82231,1.00596,8.92e-05,8.92e-05,8.92e-05
94,3144.78,1.53792,0.72409,0.92732,0.84943,0.81749,0.86076,0.39364,1.74279,0.80237,1.00358,7.93e-05,7.93e-05,7.93e-05
95,3178.05,1.51277,0.72568,0.91914,0.85777,0.80228,0.86326,0.39288,1.73796,0.80868,1.0015,6.94e-05,6.94e-05,6.94e-05
96,3211.23,1.48825,0.71193,0.92041,0.85158,0.80718,0.86297,0.38903,1.75412,0.81292,1.00974,5.95e-05,5.95e-05,5.95e-05
97,3244.42,1.50072,0.71012,0.90699,0.85446,0.81115,0.86773,0.39396,1.75257,0.79782,1.00759,4.96e-05,4.96e-05,4.96e-05
98,3277.66,1.47791,0.70275,0.91057,0.82964,0.81242,0.85966,0.40396,1.7161,0.79045,1.00186,3.97e-05,3.97e-05,3.97e-05
99,3310.93,1.46203,0.70459,0.91054,0.85652,0.80355,0.86542,0.40163,1.70997,0.78516,0.99911,2.98e-05,2.98e-05,2.98e-05
100,3344.14,1.45174,0.69391,0.90125,0.83393,0.81496,0.86124,0.39913,1.71176,0.79079,1.00001,1.99e-05,1.99e-05,1.99e-05
