epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,494.201,1.48281,0.77704,0.85214,0.76295,0.65146,0.70639,0.28556,2.00447,1.09945,0.98452,0.001604,0.001604,0.001604
22,517.453,1.46956,0.76073,0.84765,0.78373,0.66286,0.71969,0.28754,1.97469,1.05811,0.96972,0.0015842,0.0015842,0.0015842
23,540.269,1.44212,0.74183,0.84696,0.79882,0.66428,0.73281,0.28949,1.95609,1.03221,0.96897,0.0015644,0.0015644,0.0015644
24,563.333,1.37388,0.70172,0.84293,0.79744,0.68695,0.73115,0.28831,2.00311,1.05361,0.97691,0.0015446,0.0015446,0.0015446
25,586.771,1.37113,0.70897,0.83852,0.76977,0.69072,0.73443,0.28655,1.99421,1.06392,0.97555,0.0015248,0.0015248,0.0015248
26,610.446,1.37202,0.71447,0.84052,0.77411,0.67047,0.73576,0.29823,1.99858,1.0888,0.9876,0.001505,0.001505,0.001505
27,634.082,1.35196,0.68886,0.84158,0.80902,0.63625,0.71832,0.28924,1.95592,1.0193,0.97482,0.0014852,0.0014852,0.0014852
28,657.329,1.35869,0.7018,0.83858,0.78355,0.67174,0.73348,0.29399,2.01084,1.04196,0.97568,0.0014654,0.0014654,0.0014654
29,680.365,1.30522,0.66491,0.83191,0.80596,0.67383,0.73484,0.30864,1.92308,1.0166,0.97443,0.0014456,0.0014456,0.0014456
30,703.575,1.26758,0.6424,0.83114,0.7757,0.70596,0.76033,0.31495,1.92713,1.00692,0.96027,0.0014258,0.0014258,0.0014258
31,726.644,1.27164,0.65435,0.83245,0.80243,0.65146,0.72444,0.2985,2.00846,1.01751,0.97816,0.001406,0.001406,0.001406
32,749.677,1.27776,0.66293,0.83059,0.74539,0.69328,0.73614,0.29948,1.96008,1.026,0.9661,0.0013862,0.0013862,0.0013862
33,772.721,1.27887,0.65932,0.83363,0.7817,0.64892,0.72047,0.29362,1.96404,1.00854,0.98338,0.0013664,0.0013664,0.0013664
34,795.745,1.25567,0.64861,0.82738,0.75288,0.68188,0.73563,0.29474,1.96156,1.03975,0.97615,0.0013466,0.0013466,0.0013466
35,818.853,1.23541,0.63151,0.82499,0.78348,0.68333,0.73947,0.29834,1.96883,1.04084,0.97773,0.0013268,0.0013268,0.0013268
36,841.91,1.2318,0.63669,0.82633,0.78301,0.67174,0.72792,0.29579,1.9505,1.05308,0.96235,0.001307,0.001307,0.001307
37,864.948,1.24716,0.62745,0.83012,0.74725,0.68188,0.72638,0.2827,2.01374,1.04286,0.97922,0.0012872,0.0012872,0.0012872
38,888.017,1.20424,0.62068,0.82284,0.79646,0.68936,0.74848,0.30378,1.93365,1.01018,0.96757,0.0012674,0.0012674,0.0012674
39,911.143,1.1679,0.60802,0.8234,0.81971,0.67998,0.75937,0.31203,1.91865,1.00215,0.96565,0.0012476,0.0012476,0.0012476
40,934.169,1.17048,0.59268,0.81866,0.78566,0.69708,0.76242,0.30615,1.91374,0.97914,0.96417,0.0012278,0.0012278,0.0012278
41,957.19,1.16986,0.60291,0.82199,0.77975,0.68654,0.74161,0.30279,1.92104,0.98337,0.96361,0.001208,0.001208,0.001208
42,980.226,1.18909,0.6058,0.82291,0.82326,0.70976,0.77755,0.31962,1.91125,0.97755,0.96927,0.0011882,0.0011882,0.0011882
43,1003.32,1.12901,0.56716,0.82449,0.81063,0.68568,0.75157,0.32054,1.87943,0.98821,0.96513,0.0011684,0.0011684,0.0011684
44,1026.48,1.10785,0.55621,0.82218,0.80903,0.69835,0.74227,0.30505,1.94199,0.9796,0.9717,0.0011486,0.0011486,0.0011486
45,1049.48,1.14686,0.57525,0.82192,0.78562,0.70469,0.74192,0.30351,1.92904,0.96495,0.96653,0.0011288,0.0011288,0.0011288
46,1072.52,1.14339,0.58508,0.81988,0.79301,0.69923,0.75598,0.31844,1.90803,0.97429,0.96929,0.001109,0.001109,0.001109
47,1095.55,1.11115,0.55891,0.8164,0.84134,0.67211,0.76085,0.30772,1.92852,1.00108,0.96376,0.0010892,0.0010892,0.0010892
48,1118.58,1.10752,0.56404,0.817,0.79476,0.70673,0.7524,0.30295,1.92079,0.94582,0.96556,0.0010694,0.0010694,0.0010694
49,1141.73,1.10924,0.56367,0.82202,0.79894,0.70005,0.76421,0.31058,1.92676,1.01066,0.9721,0.0010496,0.0010496,0.0010496
50,1164.77,1.08354,0.55591,0.81543,0.78943,0.69835,0.76087,0.30586,1.90249,0.97281,0.96668,0.0010298,0.0010298,0.0010298
51,1187.8,1.07918,0.54436,0.81579,0.77905,0.71103,0.74631,0.30702,1.88274,0.9613,0.96266,0.00101,0.00101,0.00101
52,1210.85,1.06527,0.54118,0.81984,0.81716,0.71863,0.78599,0.32835,1.88485,0.96539,0.96379,0.0009902,0.0009902,0.0009902
53,1233.95,1.03888,0.52238,0.81837,0.80996,0.69683,0.77388,0.33196,1.89838,0.96362,0.96116,0.0009704,0.0009704,0.0009704
54,1257.23,1.0743,0.53433,0.81731,0.8007,0.70596,0.76364,0.31414,1.93214,1.00782,0.96911,0.0009506,0.0009506,0.0009506
55,1280.28,1.03408,0.53065,0.80966,0.8384,0.69045,0.76595,0.32433,1.88403,0.94691,0.9614,0.0009308,0.0009308,0.0009308
56,1303.31,1.03476,0.53589,0.81214,0.82814,0.68441,0.7622,0.32425,1.88249,0.95362,0.96482,0.000911,0.000911,0.000911
57,1326.34,1.0214,0.53,0.81253,0.80441,0.67763,0.74791,0.32033,1.8709,0.98476,0.95571,0.0008912,0.0008912,0.0008912
58,1349.35,1.02267,0.52707,0.8099,0.82226,0.71229,0.77889,0.32819,1.86398,1.00821,0.9533,0.0008714,0.0008714,0.0008714
59,1372.51,1.01125,0.51396,0.81028,0.83203,0.6843,0.77523,0.3299,1.88999,0.99455,0.9603,0.0008516,0.0008516,0.0008516
60,1395.56,1.04936,0.52024,0.81157,0.77662,0.70596,0.74727,0.31752,1.87752,0.97342,0.95869,0.0008318,0.0008318,0.0008318
61,1418.61,1.02471,0.5125,0.8109,0.79631,0.71863,0.77214,0.33196,1.8734,0.98616,0.9582,0.000812,0.000812,0.000812
62,1441.67,0.99385,0.49905,0.80957,0.85848,0.70976,0.78978,0.3359,1.8942,0.96202,0.95827,0.0007922,0.0007922,0.0007922
63,1464.83,1.0104,0.50924,0.80935,0.80832,0.71085,0.76287,0.32703,1.85636,0.93476,0.95644,0.0007724,0.0007724,0.0007724
64,1487.86,1.00473,0.50302,0.80796,0.81843,0.73124,0.78011,0.33715,1.84889,0.94744,0.9558,0.0007526,0.0007526,0.0007526
65,1510.94,0.94843,0.47278,0.80663,0.83008,0.69708,0.76864,0.32548,1.86184,0.93819,0.9584,0.0007328,0.0007328,0.0007328
66,1533.94,0.96655,0.48886,0.80701,0.8246,0.71502,0.77205,0.32568,1.86227,0.93562,0.96516,0.000713,0.000713,0.000713
67,1556.94,0.98645,0.48714,0.81104,0.78202,0.71229,0.74231,0.30801,1.87459,0.9559,0.95722,0.0006932,0.0006932,0.0006932
68,1580.1,0.95585,0.48782,0.80941,0.79835,0.72757,0.76933,0.32772,1.8448,0.92731,0.95846,0.0006734,0.0006734,0.0006734
69,1603.12,0.96656,0.4831,0.81005,0.82421,0.69525,0.76634,0.32487,1.8661,0.92906,0.95965,0.0006536,0.0006536,0.0006536
70,1626.16,0.95916,0.48132,0.80765,0.80329,0.71863,0.7697,0.32754,1.83589,0.90944,0.95332,0.0006338,0.0006338,0.0006338
71,1649.18,0.95629,0.48898,0.80385,0.78358,0.72117,0.76975,0.32588,1.86124,0.93783,0.96104,0.000614,0.000614,0.000614
72,1672.21,0.9275,0.47344,0.80427,0.82037,0.71863,0.77353,0.33154,1.83687,0.94725,0.95834,0.0005942,0.0005942,0.0005942
73,1695.36,0.93647,0.46804,0.80826,0.8184,0.70849,0.77679,0.33346,1.83507,0.93873,0.95212,0.0005744,0.0005744,0.0005744
74,1718.42,0.91005,0.4675,0.80501,0.83139,0.72493,0.78697,0.34075,1.84484,0.95129,0.95789,0.0005546,0.0005546,0.0005546
75,1741.53,0.92122,0.46443,0.79877,0.81954,0.70215,0.76414,0.31809,1.8489,0.93341,0.95609,0.0005348,0.0005348,0.0005348
76,1764.58,0.9253,0.4617,0.80199,0.84291,0.69365,0.77098,0.33703,1.84324,0.92962,0.95576,0.000515,0.000515,0.000515
77,1787.68,0.9165,0.46617,0.80693,0.83798,0.69328,0.76235,0.32271,1.86858,0.94902,0.95769,0.0004952,0.0004952,0.0004952
78,1810.76,0.90716,0.45612,0.80399,0.81825,0.69708,0.76858,0.32959,1.8417,0.93976,0.95553,0.0004754,0.0004754,0.0004754
79,1833.82,0.90419,0.44018,0.80373,0.78382,0.71686,0.76038,0.32239,1.84645,0.93408,0.95522,0.0004556,0.0004556,0.0004556
80,1856.87,0.91645,0.45879,0.80252,0.82378,0.70469,0.76815,0.33023,1.85556,0.91331,0.95745,0.0004358,0.0004358,0.0004358
81,1879.92,0.90221,0.45273,0.79933,0.82875,0.70596,0.77471,0.32676,1.8494,0.93213,0.95652,0.000416,0.000416,0.000416
82,1903.06,0.88927,0.4552,0.79976,0.8205,0.70089,0.77412,0.33287,1.83826,0.95404,0.95593,0.0003962,0.0003962,0.0003962
83,1926.14,0.87705,0.44784,0.79798,0.84342,0.70469,0.7793,0.33324,1.83524,0.95145,0.95784,0.0003764,0.0003764,0.0003764
84,1949.2,0.88158,0.4422,0.80157,0.82403,0.70089,0.76452,0.33372,1.85008,0.95939,0.96361,0.0003566,0.0003566,0.0003566
85,1972.22,0.85604,0.42821,0.80274,0.81667,0.68061,0.74963,0.33013,1.85969,0.96031,0.96498,0.0003368,0.0003368,0.0003368
86,1995.27,0.85739,0.42952,0.79846,0.82389,0.69968,0.76137,0.32213,1.86024,0.95528,0.96447,0.000317,0.000317,0.000317
87,2018.38,0.82942,0.42598,0.79687,0.8185,0.71445,0.77163,0.32967,1.83841,0.94019,0.95881,0.0002972,0.0002972,0.0002972
88,2041.42,0.8408,0.42548,0.79836,0.83223,0.69835,0.77693,0.33598,1.83022,0.93517,0.95363,0.0002774,0.0002774,0.0002774
89,2064.48,0.85341,0.42774,0.80002,0.81321,0.71733,0.77147,0.33006,1.82342,0.92603,0.95885,0.0002576,0.0002576,0.0002576
90,2087.52,0.86588,0.42603,0.80489,0.82629,0.71142,0.7704,0.32839,1.83091,0.93167,0.95583,0.0002378,0.0002378,0.0002378
91,2111.22,1.76785,0.90745,0.92133,0.79149,0.73511,0.78393,0.33793,1.80311,0.88941,0.94065,0.000218,0.000218,0.000218
92,2134.22,1.72169,0.87724,0.90416,0.82562,0.71863,0.77812,0.33882,1.80069,0.8842,0.93933,0.0001982,0.0001982,0.0001982
93,2157.18,1.70164,0.84415,0.90228,0.81274,0.72612,0.78662,0.35077,1.7843,0.86877,0.93668,0.0001784,0.0001784,0.0001784
94,2180.22,1.72795,0.85165,0.89551,0.8194,0.73606,0.78081,0.34004,1.77601,0.87565,0.93587,0.0001586,0.0001586,0.0001586
95,2203.23,1.68947,0.83104,0.89547,0.83016,0.72243,0.79598,0.34386,1.77712,0.86508,0.93282,0.0001388,0.0001388,0.0001388
96,2226.28,1.66883,0.81398,0.8917,0.81856,0.7275,0.7807,0.34681,1.76642,0.87546,0.93845,0.000119,0.000119,0.000119
97,2249.24,1.67431,0.82206,0.88565,0.80008,0.74398,0.79379,0.34855,1.77339,0.86472,0.93498,9.92e-05,9.92e-05,9.92e-05
98,2272.19,1.69734,0.82787,0.89046,0.81825,0.73384,0.79834,0.35009,1.76538,0.85485,0.93425,7.94e-05,7.94e-05,7.94e-05
99,2295.19,1.66385,0.81291,0.88571,0.81723,0.74242,0.80033,0.3535,1.76026,0.85666,0.93588,5.96e-05,5.96e-05,5.96e-05
100,2318.21,1.66928,0.80141,0.89224,0.81975,0.74525,0.79181,0.34859,1.7687,0.85685,0.93839,3.98e-05,3.98e-05,3.98e-05
