epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,633.03,1.7762,0.93698,0.88425,0.74559,0.65779,0.68201,0.26215,2.08366,1.11187,0.99252,0.004109,0.004109,0.004109
29,655.52,1.74401,0.92509,0.88111,0.708,0.62484,0.65137,0.24511,2.06918,1.1458,0.99133,0.004076,0.004076,0.004076
30,678.015,1.70195,0.88125,0.87711,0.76609,0.66832,0.70053,0.27359,2.05078,1.04888,0.98692,0.004043,0.004043,0.004043
31,700.531,1.72569,0.9115,0.87665,0.76847,0.62357,0.67282,0.25927,2.06791,1.14163,0.98031,0.00401,0.00401,0.00401
32,723.005,1.68804,0.9007,0.8714,0.75856,0.69962,0.71419,0.2789,1.99019,1.06392,0.97082,0.003977,0.003977,0.003977
33,745.545,1.67813,0.88337,0.87539,0.75843,0.64385,0.70629,0.26871,2.05457,1.13878,0.99564,0.003944,0.003944,0.003944
34,768.033,1.70625,0.8818,0.87842,0.71799,0.63498,0.67511,0.26668,2.05281,1.14833,0.98946,0.003911,0.003911,0.003911
35,790.492,1.71894,0.89561,0.874,0.75996,0.66286,0.71953,0.28881,2.04903,1.08656,0.98936,0.003878,0.003878,0.003878
36,813.063,1.6664,0.8794,0.86969,0.78075,0.67047,0.70452,0.27859,2.00586,1.05592,0.97778,0.003845,0.003845,0.003845
37,835.548,1.61616,0.84167,0.86669,0.7803,0.65272,0.71086,0.28238,1.93306,1.03045,0.95873,0.003812,0.003812,0.003812
38,858.004,1.61788,0.8493,0.86737,0.80462,0.64259,0.70478,0.27166,2.04498,1.07299,0.9917,0.003779,0.003779,0.003779
39,880.472,1.58531,0.82484,0.86075,0.75246,0.65526,0.7099,0.2887,1.97052,1.06746,0.96817,0.003746,0.003746,0.003746
40,902.934,1.57945,0.82406,0.85658,0.77845,0.64892,0.71126,0.29019,1.99011,1.06284,0.97634,0.003713,0.003713,0.003713
41,925.453,1.54515,0.79547,0.85597,0.76932,0.67632,0.71309,0.28189,2.02005,1.04565,0.98011,0.00368,0.00368,0.00368
42,947.919,1.56275,0.80353,0.86069,0.76164,0.68568,0.71618,0.28512,1.99524,1.05496,0.96925,0.003647,0.003647,0.003647
43,970.395,1.51923,0.80276,0.84964,0.79972,0.69455,0.73541,0.29224,2.0236,1.00706,0.97613,0.003614,0.003614,0.003614
44,992.929,1.53088,0.79258,0.85446,0.83407,0.64385,0.72457,0.29519,1.94975,1.03927,0.96801,0.003581,0.003581,0.003581
45,1015.47,1.52525,0.80232,0.85558,0.76775,0.64385,0.70912,0.2789,2.0121,1.08522,0.97266,0.003548,0.003548,0.003548
46,1037.98,1.53597,0.81979,0.85823,0.7844,0.66401,0.70897,0.27758,2.02424,1.05939,0.97821,0.003515,0.003515,0.003515
47,1060.44,1.52724,0.78317,0.85123,0.80229,0.70342,0.75332,0.29995,1.97598,0.97508,0.96996,0.003482,0.003482,0.003482
48,1082.98,1.47764,0.76368,0.85554,0.77499,0.68971,0.71824,0.29401,1.98638,0.98636,0.97043,0.003449,0.003449,0.003449
49,1105.47,1.46932,0.77016,0.85396,0.73956,0.69202,0.72517,0.28686,1.97876,1.02678,0.97198,0.003416,0.003416,0.003416
50,1127.94,1.46673,0.76348,0.84838,0.77499,0.681,0.72954,0.29332,1.99506,1.03267,0.98043,0.003383,0.003383,0.003383
51,1150.43,1.45508,0.75843,0.8464,0.80224,0.70849,0.74579,0.29421,1.99351,1.0039,0.9645,0.00335,0.00335,0.00335
52,1172.93,1.4886,0.75577,0.8457,0.7744,0.71787,0.75525,0.30199,1.97632,0.97592,0.97129,0.003317,0.003317,0.003317
53,1195.46,1.4032,0.7207,0.84959,0.81993,0.69328,0.75903,0.31686,1.93036,0.96814,0.96667,0.003284,0.003284,0.003284
54,1217.98,1.42745,0.73762,0.84226,0.82776,0.7005,0.76386,0.30506,1.93373,0.97796,0.97052,0.003251,0.003251,0.003251
55,1240.45,1.41153,0.72128,0.84364,0.79244,0.68568,0.7435,0.30966,1.96829,1.06329,0.97037,0.003218,0.003218,0.003218
56,1262.89,1.39882,0.72849,0.84136,0.80699,0.68441,0.75695,0.31215,1.96132,1.01507,0.96833,0.003185,0.003185,0.003185
57,1285.37,1.39918,0.72173,0.84252,0.80752,0.6654,0.73138,0.29392,2.02801,1.06427,0.98434,0.003152,0.003152,0.003152
58,1307.82,1.3764,0.71347,0.84109,0.79519,0.66286,0.73512,0.29238,1.98268,1.07629,0.96878,0.003119,0.003119,0.003119
59,1330.29,1.36716,0.71242,0.84585,0.75668,0.68977,0.72595,0.29261,1.94515,0.98821,0.96434,0.003086,0.003086,0.003086
60,1352.75,1.37736,0.71413,0.8381,0.76998,0.67457,0.72198,0.28931,1.9627,1.00499,0.96285,0.003053,0.003053,0.003053
61,1375.22,1.38457,0.71451,0.83811,0.79969,0.67802,0.73226,0.2941,1.97018,1.01143,0.96653,0.00302,0.00302,0.00302
62,1397.67,1.35195,0.70361,0.83293,0.7877,0.696,0.74571,0.31353,1.94135,0.97643,0.96517,0.002987,0.002987,0.002987
63,1420.14,1.33217,0.69392,0.83419,0.80578,0.68441,0.74515,0.30823,1.92408,1.01055,0.96146,0.002954,0.002954,0.002954
64,1442.62,1.32994,0.68931,0.84156,0.79109,0.66713,0.72492,0.31019,1.90634,1.00385,0.96408,0.002921,0.002921,0.002921
65,1465.06,1.30601,0.67133,0.83246,0.79859,0.66838,0.72565,0.30777,1.92463,1.01709,0.96086,0.002888,0.002888,0.002888
66,1487.52,1.30177,0.67164,0.8355,0.80108,0.70436,0.74855,0.31525,1.90487,0.96335,0.95848,0.002855,0.002855,0.002855
67,1510,1.3089,0.68406,0.82628,0.77211,0.69835,0.73934,0.31079,1.92074,0.95411,0.9624,0.002822,0.002822,0.002822
68,1532.48,1.27093,0.66361,0.83002,0.81683,0.69517,0.74995,0.31055,1.93706,1.01114,0.95907,0.002789,0.002789,0.002789
69,1554.92,1.28761,0.66813,0.83467,0.8259,0.70849,0.75765,0.30979,1.92529,0.95862,0.9579,0.002756,0.002756,0.002756
70,1577.42,1.30751,0.67168,0.83379,0.79778,0.68568,0.75045,0.31446,1.91607,0.94603,0.9597,0.002723,0.002723,0.002723
71,1599.92,1.27128,0.66411,0.83399,0.79607,0.66299,0.71129,0.28826,1.94864,0.96815,0.96928,0.00269,0.00269,0.00269
72,1622.43,1.27558,0.65242,0.82938,0.80269,0.69093,0.7467,0.30722,1.96211,0.98663,0.97031,0.002657,0.002657,0.002657
73,1644.91,1.26341,0.66726,0.82686,0.76678,0.68441,0.73109,0.30462,1.8903,0.96681,0.96115,0.002624,0.002624,0.002624
74,1667.38,1.25496,0.64641,0.82924,0.80013,0.68498,0.74511,0.30858,1.92816,0.98089,0.96661,0.002591,0.002591,0.002591
75,1689.84,1.25966,0.64367,0.82388,0.80014,0.70596,0.74436,0.30603,1.93948,0.94668,0.96638,0.002558,0.002558,0.002558
76,1712.33,1.2231,0.63661,0.8238,0.82987,0.6654,0.76298,0.31725,1.94176,1.02477,0.97088,0.002525,0.002525,0.002525
77,1734.91,1.23174,0.63128,0.82932,0.8066,0.65779,0.70911,0.28508,1.97052,1.01598,0.97923,0.002492,0.002492,0.002492
78,1757.43,1.24089,0.64466,0.82294,0.84555,0.67934,0.74494,0.30955,1.89396,0.99875,0.95758,0.002459,0.002459,0.002459
79,1779.92,1.21277,0.63748,0.82575,0.80174,0.72268,0.76109,0.31457,1.89405,0.92108,0.9648,0.002426,0.002426,0.002426
80,1802.4,1.2414,0.63953,0.82206,0.83448,0.66453,0.73828,0.31316,1.89737,0.98364,0.95999,0.002393,0.002393,0.002393
81,1824.88,1.24152,0.63133,0.82649,0.77148,0.70171,0.71992,0.30214,1.90698,0.98251,0.96437,0.00236,0.00236,0.00236
82,1847.37,1.23703,0.64401,0.82396,0.81398,0.67107,0.74316,0.30675,1.93646,1.0093,0.96839,0.002327,0.002327,0.002327
83,1869.86,1.20581,0.64023,0.82783,0.81489,0.69962,0.7618,0.31742,1.91199,0.95179,0.96399,0.002294,0.002294,0.002294
84,1892.48,1.18817,0.62268,0.81813,0.83103,0.67047,0.7477,0.30694,1.89608,0.95228,0.96214,0.002261,0.002261,0.002261
85,1915.06,1.16784,0.60129,0.81829,0.80278,0.66553,0.73701,0.30683,1.93664,0.98167,0.96972,0.002228,0.002228,0.002228
86,1937.6,1.17778,0.60225,0.81386,0.7953,0.69708,0.74293,0.31573,1.91525,0.93242,0.96706,0.002195,0.002195,0.002195
87,1960.18,1.17494,0.58977,0.82649,0.80341,0.69455,0.75065,0.31532,1.89285,0.93013,0.96218,0.002162,0.002162,0.002162
88,1982.73,1.14295,0.5983,0.81819,0.81278,0.69202,0.75309,0.31319,1.90934,0.94627,0.96185,0.002129,0.002129,0.002129
89,2005.3,1.17087,0.59932,0.81937,0.82594,0.68188,0.74886,0.32361,1.87085,0.95449,0.95228,0.002096,0.002096,0.002096
90,2027.94,1.17541,0.60088,0.81845,0.79903,0.70722,0.76158,0.32175,1.89887,0.95944,0.96128,0.002063,0.002063,0.002063
91,2050.5,1.15193,0.59735,0.81946,0.80886,0.7161,0.77498,0.32427,1.92684,0.96944,0.96385,0.00203,0.00203,0.00203
92,2073.1,1.14447,0.59607,0.82218,0.81959,0.69962,0.75031,0.31379,1.87572,0.96415,0.95765,0.001997,0.001997,0.001997
93,2095.58,1.1483,0.59056,0.81971,0.84792,0.70469,0.7794,0.319,1.88841,0.91159,0.96189,0.001964,0.001964,0.001964
94,2118.11,1.11537,0.58501,0.81735,0.80874,0.70849,0.76186,0.32703,1.86047,0.91974,0.95837,0.001931,0.001931,0.001931
95,2140.66,1.12204,0.56977,0.81866,0.80517,0.7161,0.78318,0.3318,1.88868,0.9377,0.95865,0.001898,0.001898,0.001898
96,2163.23,1.13756,0.58782,0.81897,0.79957,0.74018,0.76532,0.32123,1.84528,0.87811,0.95251,0.001865,0.001865,0.001865
97,2185.69,1.12595,0.57583,0.81857,0.78954,0.7161,0.7518,0.32501,1.85732,0.91675,0.95806,0.001832,0.001832,0.001832
98,2208.15,1.10916,0.57409,0.81635,0.82863,0.67413,0.73928,0.31799,1.86637,0.9477,0.95819,0.001799,0.001799,0.001799
99,2230.64,1.10043,0.57694,0.81458,0.81278,0.673,0.73887,0.30794,1.88256,0.93729,0.95921,0.001766,0.001766,0.001766
100,2253.15,1.128,0.58388,0.81862,0.77315,0.73891,0.76579,0.32189,1.87377,0.92377,0.96073,0.001733,0.001733,0.001733
101,2275.68,1.09578,0.56688,0.81578,0.81148,0.69582,0.75333,0.31794,1.8704,0.95527,0.9578,0.0017,0.0017,0.0017
102,2298.18,1.10065,0.57359,0.81538,0.84628,0.69328,0.77424,0.32004,1.8794,0.91557,0.95768,0.001667,0.001667,0.001667
103,2320.67,1.06835,0.55303,0.81215,0.84842,0.68314,0.76408,0.31976,1.87444,0.91809,0.95979,0.001634,0.001634,0.001634
104,2343.14,1.06577,0.54511,0.82224,0.82539,0.69328,0.7601,0.32889,1.83987,0.92768,0.95546,0.001601,0.001601,0.001601
105,2365.61,1.08432,0.55291,0.80989,0.84521,0.69708,0.77001,0.32888,1.85212,0.92543,0.95338,0.001568,0.001568,0.001568
106,2388.13,1.07387,0.54477,0.81885,0.82491,0.71058,0.77034,0.32531,1.86983,0.9375,0.95558,0.001535,0.001535,0.001535
107,2410.6,1.07033,0.55829,0.80658,0.79642,0.69455,0.74988,0.32778,1.85733,0.94012,0.95651,0.001502,0.001502,0.001502
108,2433.08,1.04331,0.54293,0.81356,0.78456,0.69233,0.75134,0.3214,1.85829,0.944,0.95747,0.001469,0.001469,0.001469
109,2455.56,1.06563,0.55048,0.81011,0.80866,0.69637,0.76697,0.32236,1.87657,0.95022,0.96048,0.001436,0.001436,0.001436
110,2478.03,1.05664,0.54346,0.81214,0.84234,0.69328,0.76623,0.32439,1.86794,0.91335,0.95959,0.001403,0.001403,0.001403
111,2500.54,1.07735,0.55755,0.81215,0.79613,0.71103,0.76736,0.32146,1.89299,0.91521,0.96358,0.00137,0.00137,0.00137
112,2523.37,1.04852,0.54132,0.81582,0.77822,0.69824,0.74395,0.31408,1.89871,0.92935,0.96344,0.001337,0.001337,0.001337
113,2546.29,1.04875,0.53539,0.80651,0.80137,0.70849,0.75864,0.31765,1.88207,0.92538,0.96226,0.001304,0.001304,0.001304
114,2568.81,1.03493,0.54074,0.80986,0.82037,0.67807,0.75528,0.32481,1.87316,0.93233,0.96245,0.001271,0.001271,0.001271
115,2591.65,1.03344,0.53854,0.8157,0.82612,0.69851,0.75538,0.324,1.86972,0.93011,0.95657,0.001238,0.001238,0.001238
116,2614.5,1.03989,0.52854,0.81144,0.80768,0.7239,0.76556,0.32397,1.86346,0.91159,0.9562,0.001205,0.001205,0.001205
117,2637,0.98343,0.51996,0.80474,0.80153,0.71149,0.75382,0.32724,1.86396,0.94473,0.96112,0.001172,0.001172,0.001172
118,2659.99,1.01235,0.52489,0.80705,0.83151,0.69429,0.76582,0.32794,1.86925,0.92851,0.95662,0.001139,0.001139,0.001139
119,2682.51,0.99325,0.51781,0.80296,0.80114,0.72505,0.7758,0.33101,1.87082,0.91892,0.95602,0.001106,0.001106,0.001106
120,2705.01,1.0199,0.52462,0.8034,0.79479,0.74614,0.76518,0.327,1.8653,0.90231,0.956,0.001073,0.001073,0.001073
121,2727.49,1.01607,0.53135,0.80848,0.7915,0.69763,0.73166,0.31801,1.87162,0.92256,0.95847,0.00104,0.00104,0.00104
122,2749.99,0.99491,0.52942,0.80818,0.78609,0.70795,0.7493,0.31545,1.87098,0.92853,0.95777,0.001007,0.001007,0.001007
123,2772.46,0.97358,0.50727,0.80863,0.78966,0.72325,0.75362,0.31284,1.88485,0.91113,0.95936,0.000974,0.000974,0.000974
124,2794.95,0.97517,0.49707,0.80759,0.81949,0.71483,0.76426,0.3271,1.8744,0.90492,0.9576,0.000941,0.000941,0.000941
125,2817.44,0.98501,0.50977,0.81351,0.78877,0.72117,0.75712,0.32437,1.88785,0.92183,0.95984,0.000908,0.000908,0.000908
126,2839.94,0.97586,0.50995,0.80868,0.83246,0.70976,0.77586,0.34062,1.8381,0.90568,0.95401,0.000875,0.000875,0.000875
127,2862.5,0.9864,0.51435,0.81145,0.82042,0.70062,0.76819,0.33523,1.85431,0.90066,0.95521,0.000842,0.000842,0.000842
128,2885,0.99861,0.51394,0.80555,0.78776,0.70089,0.77399,0.32698,1.87778,0.93654,0.95813,0.000809,0.000809,0.000809
129,2907.52,0.96952,0.49931,0.80524,0.79584,0.73257,0.76416,0.32799,1.84856,0.89774,0.95451,0.000776,0.000776,0.000776
130,2930.04,0.97799,0.49325,0.80332,0.79313,0.71431,0.76128,0.32777,1.86036,0.90287,0.95648,0.000743,0.000743,0.000743
131,2952.53,0.95535,0.50052,0.80375,0.80299,0.69222,0.7501,0.32232,1.86475,0.8972,0.95847,0.00071,0.00071,0.00071
132,2975.04,0.94295,0.49235,0.79958,0.79274,0.72497,0.76628,0.33363,1.84958,0.89511,0.95455,0.000677,0.000677,0.000677
133,2997.53,0.94768,0.48643,0.81072,0.7984,0.71277,0.76274,0.33439,1.85755,0.88986,0.96068,0.000644,0.000644,0.000644
134,3020.03,0.96778,0.50084,0.80455,0.81706,0.7189,0.77213,0.33135,1.86045,0.88697,0.95369,0.000611,0.000611,0.000611
135,3042.51,0.95889,0.49145,0.806,0.83343,0.70596,0.78036,0.33282,1.84631,0.88549,0.95371,0.000578,0.000578,0.000578
136,3064.97,0.93413,0.47565,0.80622,0.79088,0.70976,0.75867,0.32826,1.85351,0.89389,0.95797,0.000545,0.000545,0.000545
137,3087.44,0.9203,0.47072,0.80256,0.81713,0.71923,0.77082,0.33504,1.86954,0.89758,0.95623,0.000512,0.000512,0.000512
138,3109.96,0.92306,0.48018,0.80338,0.83115,0.69875,0.77348,0.32974,1.83807,0.8807,0.95221,0.000479,0.000479,0.000479
139,3132.48,0.93932,0.47401,0.80604,0.85786,0.70089,0.78059,0.3359,1.84067,0.88801,0.95268,0.000446,0.000446,0.000446
140,3155,0.93133,0.48333,0.80239,0.81273,0.72058,0.77091,0.33036,1.84418,0.89124,0.95418,0.000413,0.000413,0.000413
141,3178.03,1.8334,0.93982,0.94275,0.80565,0.70402,0.74722,0.32007,1.82928,0.89562,0.94937,0.00038,0.00038,0.00038
142,3200.49,1.77167,0.91218,0.9159,0.85134,0.69582,0.78062,0.34055,1.79544,0.87146,0.93756,0.000347,0.000347,0.000347
143,3222.97,1.7393,0.88776,0.9145,0.84664,0.70722,0.781,0.34178,1.78738,0.85879,0.93758,0.000314,0.000314,0.000314
144,3245.49,1.75168,0.88691,0.91464,0.81005,0.70722,0.76577,0.33381,1.79611,0.88553,0.93586,0.000281,0.000281,0.000281
145,3267.94,1.75711,0.88614,0.91269,0.81386,0.72041,0.77994,0.33875,1.77386,0.87465,0.92911,0.000248,0.000248,0.000248
146,3290.39,1.72613,0.85522,0.91718,0.8326,0.69835,0.78074,0.3381,1.80637,0.87633,0.93203,0.000215,0.000215,0.000215
147,3312.85,1.71464,0.85658,0.90842,0.82087,0.70278,0.77207,0.34461,1.77906,0.873,0.93075,0.000182,0.000182,0.000182
148,3335.38,1.71156,0.85536,0.90343,0.83321,0.71736,0.78872,0.34528,1.77355,0.85714,0.92989,0.000149,0.000149,0.000149
149,3357.88,1.68601,0.842,0.91261,0.85225,0.70089,0.77768,0.34698,1.77177,0.86042,0.92962,0.000116,0.000116,0.000116
150,3380.4,1.69822,0.8337,0.90767,0.82075,0.71863,0.77789,0.34754,1.77248,0.85555,0.92932,8.3e-05,8.3e-05,8.3e-05
