epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,4097.81,1.1115,0.57873,0.83048,0.85648,0.73891,0.81255,0.35606,1.81329,0.90695,1.03776,0.0014654,0.0014654,0.0014654
56,4172.18,1.11193,0.58611,0.83779,0.83747,0.71187,0.79358,0.3389,1.81483,0.91676,1.0349,0.0014555,0.0014555,0.0014555
57,4246.68,1.05981,0.56696,0.83024,0.88049,0.72117,0.81169,0.35221,1.79843,0.91307,1.04447,0.0014456,0.0014456,0.0014456
58,4321.12,1.04327,0.54072,0.82823,0.86661,0.73511,0.82804,0.37307,1.78663,0.91276,1.03091,0.0014357,0.0014357,0.0014357
59,4395.56,1.04137,0.55369,0.83138,0.79876,0.7161,0.79617,0.35051,1.86502,0.98218,1.04576,0.0014258,0.0014258,0.0014258
60,4469.96,1.08397,0.5686,0.82614,0.82753,0.77838,0.83987,0.38094,1.79666,0.91856,1.03906,0.0014159,0.0014159,0.0014159
61,4544.53,1.02117,0.5392,0.82679,0.87575,0.7275,0.8354,0.37429,1.81719,0.90658,1.03722,0.001406,0.001406,0.001406
62,4618.84,1.03697,0.55036,0.83437,0.88241,0.75139,0.84243,0.37398,1.8221,0.92435,1.03534,0.0013961,0.0013961,0.0013961
63,4693.18,1.00186,0.5349,0.8229,0.88296,0.73511,0.83098,0.38469,1.80488,0.93559,1.03779,0.0013862,0.0013862,0.0013862
64,4767.63,1.00571,0.52761,0.82636,0.86899,0.723,0.81689,0.37711,1.77946,0.93162,1.03586,0.0013763,0.0013763,0.0013763
65,4841.98,0.9892,0.53163,0.82358,0.8465,0.71229,0.78511,0.35476,1.77625,0.93718,1.03924,0.0013664,0.0013664,0.0013664
66,4916.41,0.98316,0.52662,0.82179,0.83795,0.782,0.84379,0.381,1.84368,0.91055,1.05069,0.0013565,0.0013565,0.0013565
67,4990.82,0.97698,0.52438,0.82907,0.8516,0.69582,0.79324,0.3477,1.81379,0.98735,1.03434,0.0013466,0.0013466,0.0013466
68,5065.39,1.00406,0.53236,0.82768,0.88269,0.72477,0.82887,0.37059,1.77489,0.90455,1.04042,0.0013367,0.0013367,0.0013367
69,5139.96,0.99529,0.52923,0.81782,0.84185,0.74212,0.81498,0.36831,1.77181,0.96238,1.03579,0.0013268,0.0013268,0.0013268
70,5214.61,0.97766,0.50932,0.82429,0.86646,0.75654,0.83443,0.37929,1.77993,0.9074,1.03791,0.0013169,0.0013169,0.0013169
71,5289.05,0.96417,0.51211,0.82523,0.84511,0.76067,0.81735,0.37591,1.78028,0.96577,1.03149,0.001307,0.001307,0.001307
72,5363.48,0.96415,0.518,0.81837,0.84857,0.74144,0.81375,0.3725,1.81673,0.9926,1.04085,0.0012971,0.0012971,0.0012971
73,5437.99,0.96624,0.50215,0.82104,0.85552,0.7744,0.8417,0.38432,1.79773,0.89141,1.03547,0.0012872,0.0012872,0.0012872
74,5512.63,0.9605,0.50421,0.81707,0.86998,0.75475,0.8348,0.39047,1.75741,0.89106,1.02645,0.0012773,0.0012773,0.0012773
75,5587.25,0.94987,0.49956,0.81716,0.83162,0.76371,0.8288,0.37541,1.78044,0.89021,1.03059,0.0012674,0.0012674,0.0012674
76,5661.73,0.95935,0.50142,0.82162,0.84414,0.76299,0.83285,0.37943,1.78099,0.8854,1.03272,0.0012575,0.0012575,0.0012575
77,5736.06,0.95963,0.49651,0.82052,0.84354,0.77213,0.83602,0.39264,1.77321,0.88632,1.03239,0.0012476,0.0012476,0.0012476
78,5810.61,0.95109,0.50296,0.823,0.85909,0.73511,0.83084,0.38751,1.74621,0.94754,1.02683,0.0012377,0.0012377,0.0012377
79,5885.09,0.92832,0.49438,0.81924,0.8555,0.76299,0.83627,0.38943,1.79505,0.90275,1.03712,0.0012278,0.0012278,0.0012278
80,5959.54,0.981,0.52045,0.82645,0.83515,0.78074,0.83384,0.38458,1.7737,0.93207,1.03183,0.0012179,0.0012179,0.0012179
81,6033.97,0.97304,0.51492,0.8234,0.83697,0.78079,0.80704,0.36696,1.73917,0.92145,1.01955,0.001208,0.001208,0.001208
82,6108.42,0.92853,0.49342,0.81502,0.83449,0.76553,0.81895,0.3802,1.75801,0.89358,1.0261,0.0011981,0.0011981,0.0011981
83,6182.77,0.90116,0.47479,0.81841,0.8747,0.76046,0.85124,0.38235,1.76219,0.87307,1.01986,0.0011882,0.0011882,0.0011882
84,6257.12,0.94149,0.49809,0.81828,0.85494,0.7694,0.84892,0.37525,1.81818,0.9142,1.03681,0.0011783,0.0011783,0.0011783
85,6331.48,0.93161,0.48015,0.82108,0.83591,0.79214,0.83916,0.37433,1.76617,0.88441,1.03182,0.0011684,0.0011684,0.0011684
86,6405.86,0.90734,0.47867,0.81916,0.86046,0.76806,0.83944,0.37787,1.77391,0.94896,1.03343,0.0011585,0.0011585,0.0011585
87,6480.24,0.90915,0.47814,0.81682,0.85589,0.78285,0.84112,0.38029,1.73354,0.84736,1.02165,0.0011486,0.0011486,0.0011486
88,6554.61,0.92158,0.49071,0.81997,0.86015,0.79594,0.83881,0.37696,1.74812,0.91067,1.0211,0.0011387,0.0011387,0.0011387
89,6628.99,0.92246,0.48737,0.81391,0.8624,0.74905,0.81514,0.36727,1.76215,0.92188,1.02708,0.0011288,0.0011288,0.0011288
90,6703.43,0.95767,0.50605,0.82048,0.85425,0.75919,0.83949,0.38122,1.80596,0.93803,1.03482,0.0011189,0.0011189,0.0011189
91,6777.9,0.93176,0.4868,0.82258,0.83738,0.80482,0.84601,0.37738,1.77214,0.87002,1.02525,0.001109,0.001109,0.001109
92,6852.4,0.89876,0.47278,0.81788,0.85738,0.77186,0.84223,0.39068,1.73051,0.86704,1.02375,0.0010991,0.0010991,0.0010991
93,6926.9,0.88675,0.46777,0.81782,0.85742,0.75539,0.83777,0.3765,1.75573,0.87823,1.0229,0.0010892,0.0010892,0.0010892
94,7001.4,0.89937,0.47353,0.8174,0.87134,0.7706,0.84315,0.38506,1.76309,0.85129,1.02823,0.0010793,0.0010793,0.0010793
95,7075.81,0.89559,0.46613,0.81472,0.87023,0.78074,0.84689,0.38479,1.75378,0.85936,1.02546,0.0010694,0.0010694,0.0010694
96,7150.31,0.9139,0.46659,0.81384,0.88237,0.73206,0.83135,0.37755,1.77837,0.88869,1.0349,0.0010595,0.0010595,0.0010595
97,7224.8,0.89748,0.46385,0.8147,0.84754,0.75412,0.81863,0.37915,1.74479,0.88203,1.03014,0.0010496,0.0010496,0.0010496
98,7299.29,0.91506,0.46333,0.81586,0.85671,0.77947,0.84242,0.39111,1.72676,0.85675,1.01805,0.0010397,0.0010397,0.0010397
99,7373.8,0.86039,0.4557,0.81537,0.84717,0.75032,0.83183,0.38089,1.76562,0.91956,1.02374,0.0010298,0.0010298,0.0010298
100,7448.34,0.87423,0.46001,0.81296,0.85442,0.79975,0.84876,0.39158,1.72853,0.85378,1.02295,0.0010199,0.0010199,0.0010199
101,7522.9,0.8446,0.44393,0.81092,0.84003,0.78707,0.83755,0.39372,1.73805,0.89005,1.02284,0.00101,0.00101,0.00101
102,7597.49,0.9141,0.46843,0.81721,0.87517,0.76806,0.84297,0.3899,1.71523,0.84459,1.01401,0.0010001,0.0010001,0.0010001
103,7672.03,0.86952,0.44796,0.81425,0.87194,0.7782,0.84537,0.38853,1.71791,0.85869,1.0149,0.0009902,0.0009902,0.0009902
104,7746.42,0.82537,0.43175,0.80832,0.8948,0.77618,0.85719,0.39367,1.75432,0.82729,1.02788,0.0009803,0.0009803,0.0009803
105,7820.98,0.868,0.45311,0.81078,0.86047,0.80862,0.85877,0.38803,1.75893,0.83462,1.02513,0.0009704,0.0009704,0.0009704
106,7895.52,0.86728,0.44646,0.80967,0.88417,0.7858,0.85274,0.38667,1.76114,0.84754,1.01979,0.0009605,0.0009605,0.0009605
107,7969.96,0.86451,0.44374,0.81617,0.89001,0.77941,0.85539,0.39132,1.76173,0.86547,1.02675,0.0009506,0.0009506,0.0009506
108,8044.34,0.84197,0.43848,0.81251,0.88396,0.76172,0.8529,0.39678,1.73909,0.90056,1.02294,0.0009407,0.0009407,0.0009407
109,8118.83,0.86166,0.44375,0.81043,0.88084,0.75665,0.83921,0.38562,1.73923,0.87473,1.02196,0.0009308,0.0009308,0.0009308
110,8193.2,0.85574,0.43631,0.80836,0.87516,0.78961,0.86247,0.40008,1.71719,0.83623,1.02242,0.0009209,0.0009209,0.0009209
111,8267.69,0.86234,0.4501,0.80987,0.89339,0.76806,0.85731,0.39554,1.72698,0.85998,1.01617,0.000911,0.000911,0.000911
112,8342.21,0.85059,0.44456,0.80833,0.8843,0.77493,0.8524,0.3855,1.73776,0.85734,1.0139,0.0009011,0.0009011,0.0009011
113,8416.83,0.84077,0.43918,0.8096,0.88843,0.78074,0.8569,0.39567,1.72869,0.83828,1.01326,0.0008912,0.0008912,0.0008912
114,8491.54,0.83275,0.44152,0.80455,0.85424,0.76426,0.83872,0.39218,1.70239,0.86476,1.00829,0.0008813,0.0008813,0.0008813
115,8566.14,0.82711,0.43728,0.81001,0.84881,0.78982,0.84287,0.38334,1.72958,0.87064,1.02246,0.0008714,0.0008714,0.0008714
116,8640.69,0.83523,0.42578,0.81042,0.86673,0.76806,0.84099,0.39199,1.7246,0.83409,1.01082,0.0008615,0.0008615,0.0008615
117,8715.2,0.83952,0.43787,0.80575,0.83896,0.79234,0.84305,0.38289,1.74974,0.85611,1.02279,0.0008516,0.0008516,0.0008516
118,8789.66,0.82843,0.42799,0.80897,0.8706,0.782,0.8578,0.40218,1.73314,0.84263,1.02546,0.0008417,0.0008417,0.0008417
119,8864.32,0.83621,0.42862,0.80961,0.85591,0.77545,0.83694,0.38529,1.75625,0.87423,1.03105,0.0008318,0.0008318,0.0008318
120,8938.75,0.84383,0.43326,0.81432,0.84588,0.79298,0.85085,0.39198,1.72554,0.83069,1.02507,0.0008219,0.0008219,0.0008219
121,9013.2,0.82635,0.42825,0.80812,0.88078,0.7772,0.85089,0.39375,1.74073,0.83781,1.02343,0.000812,0.000812,0.000812
122,9087.63,0.83396,0.4404,0.8071,0.8936,0.76933,0.84884,0.38849,1.73774,0.83596,1.02554,0.0008021,0.0008021,0.0008021
123,9161.87,0.79651,0.41262,0.80406,0.86454,0.80082,0.86063,0.39764,1.73566,0.83615,1.01998,0.0007922,0.0007922,0.0007922
124,9236.12,0.83077,0.42907,0.79998,0.85531,0.76806,0.83822,0.38806,1.74225,0.8837,1.02031,0.0007823,0.0007823,0.0007823
125,9310.36,0.81116,0.40789,0.80445,0.86745,0.77965,0.85891,0.38887,1.7536,0.86171,1.01748,0.0007724,0.0007724,0.0007724
126,9384.68,0.82167,0.41909,0.81119,0.88276,0.7744,0.85166,0.39075,1.74714,0.8408,1.01805,0.0007625,0.0007625,0.0007625
127,9459.05,0.7882,0.40648,0.80878,0.87573,0.78961,0.86468,0.40144,1.72351,0.82204,1.01706,0.0007526,0.0007526,0.0007526
128,9533.46,0.81126,0.42857,0.80942,0.86652,0.78986,0.85452,0.39458,1.73434,0.83796,1.02277,0.0007427,0.0007427,0.0007427
129,9607.78,0.8207,0.42626,0.80526,0.8702,0.77313,0.84732,0.40042,1.73816,0.88579,1.02366,0.0007328,0.0007328,0.0007328
130,9682.02,0.80637,0.4137,0.80553,0.85219,0.79975,0.851,0.39996,1.72255,0.85619,1.01597,0.0007229,0.0007229,0.0007229
131,9756.27,0.79845,0.40774,0.80512,0.86705,0.78834,0.85741,0.4043,1.7233,0.8594,1.01491,0.000713,0.000713,0.000713
132,9830.59,0.77786,0.40024,0.8021,0.87911,0.7858,0.85597,0.39861,1.7108,0.81934,1.01569,0.0007031,0.0007031,0.0007031
133,9904.81,0.82079,0.41417,0.81175,0.87168,0.79721,0.86492,0.40764,1.69321,0.82626,1.00808,0.0006932,0.0006932,0.0006932
134,9979.18,0.79326,0.41273,0.8059,0.87735,0.78875,0.86158,0.40337,1.70857,0.83512,1.0127,0.0006833,0.0006833,0.0006833
135,10053.5,0.79954,0.41061,0.80879,0.8511,0.80608,0.86712,0.40571,1.7183,0.82248,1.01736,0.0006734,0.0006734,0.0006734
136,10127.7,0.76378,0.39332,0.79969,0.86417,0.80608,0.86928,0.40591,1.71223,0.83835,1.01533,0.0006635,0.0006635,0.0006635
137,10202,0.78081,0.40199,0.80506,0.82183,0.80989,0.85313,0.40234,1.70204,0.84816,1.01302,0.0006536,0.0006536,0.0006536
138,10276.2,0.7818,0.40933,0.80608,0.87211,0.74778,0.84138,0.38642,1.7396,0.90714,1.01653,0.0006437,0.0006437,0.0006437
139,10350.4,0.77526,0.40139,0.80534,0.85415,0.80162,0.85425,0.40119,1.7086,0.83738,1.01318,0.0006338,0.0006338,0.0006338
140,10424.7,0.74758,0.3912,0.80664,0.89611,0.75434,0.85594,0.40317,1.71205,0.84085,1.0122,0.0006239,0.0006239,0.0006239
141,10499,0.77461,0.40559,0.8032,0.86547,0.78454,0.85328,0.40582,1.70001,0.84079,1.01736,0.000614,0.000614,0.000614
142,10573.4,0.77675,0.39538,0.80455,0.85358,0.7832,0.84809,0.402,1.6943,0.88619,1.01292,0.0006041,0.0006041,0.0006041
143,10647.8,0.78746,0.40956,0.80398,0.86361,0.7858,0.8517,0.40555,1.70088,0.84987,1.01236,0.0005942,0.0005942,0.0005942
144,10722.2,0.76911,0.39827,0.80617,0.86431,0.77693,0.85554,0.40456,1.71252,0.85662,1.00828,0.0005843,0.0005843,0.0005843
145,10796.5,0.78767,0.40167,0.80305,0.84813,0.80735,0.85723,0.38904,1.73287,0.8525,1.02177,0.0005744,0.0005744,0.0005744
146,10870.9,0.7685,0.39255,0.80225,0.87042,0.76622,0.85285,0.39938,1.70602,0.82967,1.00641,0.0005645,0.0005645,0.0005645
147,10945.3,0.76922,0.39437,0.80185,0.89077,0.77521,0.85696,0.39819,1.7095,0.79936,1.0085,0.0005546,0.0005546,0.0005546
148,11019.8,0.77468,0.39709,0.80487,0.86137,0.79975,0.8606,0.39571,1.71353,0.83769,1.01198,0.0005447,0.0005447,0.0005447
149,11094,0.74087,0.39065,0.79833,0.876,0.78834,0.86266,0.39869,1.71575,0.81794,1.01428,0.0005348,0.0005348,0.0005348
150,11168.2,0.74294,0.38064,0.79826,0.87613,0.79781,0.86297,0.40122,1.705,0.81976,1.01429,0.0005249,0.0005249,0.0005249
151,11242.5,0.74266,0.37532,0.80087,0.88014,0.76313,0.84706,0.39641,1.70115,0.8488,1.01097,0.000515,0.000515,0.000515
152,11316.8,0.7548,0.38412,0.8031,0.89252,0.7782,0.86155,0.39857,1.71771,0.81692,1.01438,0.0005051,0.0005051,0.0005051
153,11391.1,0.76262,0.39473,0.80057,0.8682,0.77642,0.85293,0.38719,1.72841,0.84721,1.0138,0.0004952,0.0004952,0.0004952
154,11465.4,0.73507,0.38108,0.80102,0.86719,0.80273,0.86179,0.39401,1.72073,0.84711,1.01578,0.0004853,0.0004853,0.0004853
155,11539.8,0.72467,0.36787,0.79968,0.86158,0.79848,0.86214,0.41068,1.72491,0.82773,1.02024,0.0004754,0.0004754,0.0004754
156,11614.3,0.73306,0.37606,0.79973,0.87889,0.77261,0.85782,0.39848,1.73269,0.87377,1.01796,0.0004655,0.0004655,0.0004655
157,11688.7,0.75848,0.37922,0.79932,0.86022,0.80338,0.86466,0.4002,1.74339,0.87043,1.02079,0.0004556,0.0004556,0.0004556
158,11763.1,0.72813,0.37283,0.7994,0.86107,0.80862,0.86571,0.39867,1.74198,0.84743,1.02177,0.0004457,0.0004457,0.0004457
159,11837.5,0.74019,0.37743,0.79749,0.87375,0.79824,0.86315,0.40052,1.7289,0.84546,1.01623,0.0004358,0.0004358,0.0004358
160,11911.9,0.70062,0.37436,0.79629,0.86253,0.80101,0.86256,0.39948,1.74088,0.81823,1.01936,0.0004259,0.0004259,0.0004259
161,11986.2,0.74024,0.37895,0.79891,0.86541,0.79047,0.86229,0.39869,1.73716,0.82858,1.01723,0.000416,0.000416,0.000416
162,12060.5,0.73217,0.37508,0.7996,0.85542,0.79485,0.86274,0.39015,1.75867,0.85883,1.01923,0.0004061,0.0004061,0.0004061
163,12134.9,0.74921,0.38187,0.80131,0.87044,0.79848,0.86128,0.39633,1.73543,0.85075,1.01619,0.0003962,0.0003962,0.0003962
164,12209.2,0.74852,0.37154,0.7964,0.88444,0.78961,0.86293,0.3965,1.73141,0.84502,1.01849,0.0003863,0.0003863,0.0003863
165,12283.6,0.70808,0.35739,0.79497,0.89366,0.77752,0.86478,0.40141,1.7316,0.84015,1.02328,0.0003764,0.0003764,0.0003764
166,12357.9,0.70907,0.36401,0.79795,0.8788,0.79036,0.86448,0.39966,1.74155,0.84382,1.02128,0.0003665,0.0003665,0.0003665
167,12432.3,0.72631,0.36693,0.80055,0.88588,0.77567,0.85998,0.40139,1.72531,0.83972,1.01334,0.0003566,0.0003566,0.0003566
168,12506.6,0.71054,0.35913,0.79397,0.88323,0.79468,0.87231,0.40609,1.72354,0.8146,1.01112,0.0003467,0.0003467,0.0003467
169,12580.8,0.71026,0.363,0.79632,0.89559,0.77189,0.87021,0.40507,1.73889,0.82755,1.01743,0.0003368,0.0003368,0.0003368
170,12655.1,0.69707,0.359,0.80061,0.88884,0.78032,0.86022,0.39943,1.74153,0.82049,1.02101,0.0003269,0.0003269,0.0003269
171,12730,1.67543,0.83117,0.945,0.86059,0.80585,0.86603,0.40554,1.69667,0.79726,0.99662,0.000317,0.000317,0.000317
172,12804.4,1.66121,0.83881,0.92617,0.91567,0.73638,0.86058,0.40249,1.72306,0.82562,1.0005,0.0003071,0.0003071,0.0003071
173,12878.8,1.65012,0.81279,0.93626,0.85971,0.79214,0.86027,0.40703,1.71029,0.8038,1.00136,0.0002972,0.0002972,0.0002972
174,12953.1,1.64444,0.80969,0.94092,0.8725,0.79795,0.86093,0.40796,1.69499,0.8081,0.99342,0.0002873,0.0002873,0.0002873
175,13027.5,1.6111,0.79624,0.92855,0.88248,0.77093,0.85528,0.3998,1.69736,0.80101,0.99861,0.0002774,0.0002774,0.0002774
176,13101.9,1.61542,0.78172,0.92595,0.89244,0.78961,0.87033,0.40666,1.68568,0.80343,0.99525,0.0002675,0.0002675,0.0002675
177,13176.3,1.62773,0.79946,0.93883,0.90271,0.77614,0.86937,0.40914,1.69979,0.80927,0.99027,0.0002576,0.0002576,0.0002576
178,13250.6,1.61088,0.7833,0.93302,0.88858,0.79087,0.86575,0.40624,1.72296,0.80497,1.00234,0.0002477,0.0002477,0.0002477
179,13325,1.6045,0.77657,0.92225,0.90384,0.79814,0.87987,0.40466,1.70403,0.78333,0.99831,0.0002378,0.0002378,0.0002378
180,13399.3,1.59977,0.77483,0.92901,0.87751,0.80811,0.87252,0.4067,1.69939,0.78252,0.99721,0.0002279,0.0002279,0.0002279
181,13473.7,1.59537,0.75434,0.92423,0.86985,0.79594,0.86052,0.40087,1.71837,0.79125,1.00104,0.000218,0.000218,0.000218
182,13548.1,1.60469,0.79002,0.92401,0.88924,0.79721,0.87043,0.41232,1.68534,0.77469,0.99462,0.0002081,0.0002081,0.0002081
183,13622.6,1.57471,0.76201,0.91406,0.90957,0.79043,0.87881,0.4104,1.70267,0.78206,0.99311,0.0001982,0.0001982,0.0001982
184,13697,1.58355,0.75254,0.93225,0.88978,0.79468,0.87435,0.41003,1.69982,0.79551,0.99196,0.0001883,0.0001883,0.0001883
