epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,533.21,1.32447,0.7178,0.87499,0.83932,0.72877,0.79585,0.33106,1.97652,0.99846,1.0672,0.00182529,0.00182529,0.00182529
17,566.132,1.29476,0.70805,0.86514,0.85356,0.70181,0.79413,0.34427,1.85114,0.96493,1.04284,0.00181365,0.00181365,0.00181365
18,599.222,1.29276,0.6778,0.85919,0.84012,0.74778,0.79877,0.32926,1.94331,0.94426,1.06915,0.001802,0.001802,0.001802
19,632.742,1.24246,0.64475,0.85235,0.85968,0.73765,0.82459,0.34927,1.85104,0.90016,1.03911,0.00179035,0.00179035,0.00179035
20,666.008,1.23546,0.6567,0.85958,0.83336,0.73527,0.79616,0.32669,1.91418,0.92132,1.05957,0.00177871,0.00177871,0.00177871
21,699.243,1.24119,0.66157,0.85592,0.83629,0.73891,0.80032,0.34169,1.90627,0.92475,1.05683,0.00176706,0.00176706,0.00176706
22,732.864,1.19668,0.64246,0.85187,0.81536,0.75412,0.79809,0.34095,1.89275,0.96907,1.05342,0.00175541,0.00175541,0.00175541
23,766.622,1.21207,0.62846,0.85104,0.7962,0.75262,0.79841,0.33033,1.87559,0.93423,1.05314,0.00174376,0.00174376,0.00174376
24,800.313,1.14719,0.60951,0.84759,0.81845,0.74905,0.80084,0.35715,1.86225,0.94391,1.03824,0.00173212,0.00173212,0.00173212
25,833.787,1.17482,0.62539,0.85517,0.81101,0.76426,0.80008,0.33638,1.85072,0.90901,1.03916,0.00172047,0.00172047,0.00172047
26,867.873,1.16675,0.61818,0.84516,0.83952,0.74398,0.81176,0.35467,1.86861,0.9261,1.04971,0.00170882,0.00170882,0.00170882
27,901.129,1.13856,0.60469,0.84248,0.86713,0.75665,0.83471,0.35187,1.88169,0.91032,1.05699,0.00169718,0.00169718,0.00169718
28,935.158,1.11851,0.59278,0.84369,0.8252,0.77693,0.83338,0.37491,1.80557,0.87907,1.04117,0.00168553,0.00168553,0.00168553
29,968.983,1.10717,0.57599,0.84164,0.84798,0.76357,0.82025,0.34907,1.82833,0.90487,1.04404,0.00167388,0.00167388,0.00167388
30,1002.79,1.08346,0.57326,0.83485,0.86904,0.72332,0.82056,0.36182,1.8573,0.92208,1.04782,0.00166224,0.00166224,0.00166224
31,1036.69,1.10868,0.57904,0.83953,0.82004,0.74778,0.81603,0.35375,1.84905,0.92464,1.03616,0.00165059,0.00165059,0.00165059
32,1070.59,1.10682,0.57989,0.83712,0.8641,0.74947,0.82302,0.36073,1.88176,0.89882,1.04556,0.00163894,0.00163894,0.00163894
33,1104.4,1.07396,0.56009,0.83849,0.81452,0.76809,0.78703,0.32467,1.8467,0.93163,1.04854,0.00162729,0.00162729,0.00162729
34,1137.86,1.06139,0.56673,0.84005,0.83002,0.76426,0.82039,0.36451,1.81481,0.91522,1.04185,0.00161565,0.00161565,0.00161565
35,1171.57,1.041,0.54532,0.83634,0.79446,0.77693,0.80754,0.35295,1.8462,0.91574,1.04761,0.001604,0.001604,0.001604
36,1205.17,1.07755,0.56282,0.83826,0.79029,0.78333,0.81652,0.35977,1.81811,0.93664,1.04734,0.00159235,0.00159235,0.00159235
37,1239.11,1.03211,0.54354,0.83281,0.80099,0.77186,0.79941,0.35387,1.81624,0.90484,1.04434,0.00158071,0.00158071,0.00158071
38,1272.73,1.01996,0.54863,0.8359,0.82252,0.74778,0.8111,0.35045,1.85874,0.92855,1.0514,0.00156906,0.00156906,0.00156906
39,1306.7,1.03651,0.54608,0.82813,0.81949,0.74271,0.80583,0.35893,1.8327,0.94767,1.03859,0.00155741,0.00155741,0.00155741
40,1340.33,1.03821,0.54804,0.8293,0.81239,0.75737,0.80305,0.35022,1.80468,0.90593,1.02932,0.00154576,0.00154576,0.00154576
41,1373.54,1.01567,0.54529,0.82945,0.8293,0.75665,0.80344,0.35444,1.81474,0.93588,1.03219,0.00153412,0.00153412,0.00153412
42,1406.4,1.02307,0.54963,0.82845,0.84014,0.75285,0.81971,0.3707,1.7835,0.87773,1.03357,0.00152247,0.00152247,0.00152247
43,1439.4,0.98771,0.52857,0.82667,0.81876,0.76299,0.80589,0.35647,1.79348,0.91031,1.03487,0.00151082,0.00151082,0.00151082
44,1472.29,0.97794,0.51805,0.82577,0.81908,0.76806,0.81025,0.36348,1.80587,0.91209,1.04215,0.00149918,0.00149918,0.00149918
45,1505.19,0.97294,0.52283,0.8243,0.81062,0.77567,0.81416,0.35067,1.86199,0.91104,1.05029,0.00148753,0.00148753,0.00148753
46,1538.09,1.02496,0.53619,0.82896,0.8278,0.78596,0.83331,0.37529,1.76777,0.8783,1.02365,0.00147588,0.00147588,0.00147588
47,1571.07,0.97957,0.51229,0.82414,0.81386,0.77186,0.80873,0.36313,1.79593,0.9269,1.04231,0.00146424,0.00146424,0.00146424
48,1603.99,0.95959,0.50523,0.82781,0.83153,0.75665,0.80793,0.36448,1.79535,0.89973,1.02877,0.00145259,0.00145259,0.00145259
49,1637.64,0.94889,0.49772,0.82426,0.82192,0.79468,0.82167,0.36064,1.76759,0.8485,1.02458,0.00144094,0.00144094,0.00144094
50,1671.41,0.92979,0.49406,0.82191,0.82366,0.73999,0.80248,0.35699,1.76913,0.92344,1.02652,0.00142929,0.00142929,0.00142929
51,1704.32,0.96714,0.50986,0.82743,0.82703,0.77186,0.8235,0.37137,1.81806,0.89326,1.03737,0.00141765,0.00141765,0.00141765
52,1737.23,0.97786,0.51678,0.83044,0.87011,0.76679,0.83598,0.37602,1.78641,0.88709,1.0284,0.001406,0.001406,0.001406
53,1770.44,0.94448,0.5078,0.82975,0.8527,0.77037,0.83049,0.37672,1.76124,0.87062,1.02755,0.00139435,0.00139435,0.00139435
54,1803.41,0.94231,0.49763,0.82362,0.84412,0.76184,0.81208,0.3558,1.82227,0.86731,1.02871,0.00138271,0.00138271,0.00138271
55,1836.34,0.91197,0.48334,0.81609,0.88242,0.75032,0.83189,0.36372,1.77461,0.87253,1.02498,0.00137106,0.00137106,0.00137106
56,1869.24,0.92955,0.48405,0.81659,0.84594,0.77945,0.8147,0.36841,1.76069,0.86923,1.01759,0.00135941,0.00135941,0.00135941
57,1902.15,0.9077,0.47745,0.81818,0.86196,0.77567,0.82529,0.36942,1.75227,0.862,1.0267,0.00134776,0.00134776,0.00134776
58,1935.06,0.90732,0.47401,0.8193,0.83873,0.7858,0.83017,0.36738,1.77813,0.87757,1.02923,0.00133612,0.00133612,0.00133612
59,1967.95,0.92221,0.47755,0.82273,0.85761,0.76339,0.82315,0.37549,1.77387,0.89579,1.03517,0.00132447,0.00132447,0.00132447
60,2000.85,0.91387,0.48005,0.82096,0.83652,0.79975,0.83536,0.38422,1.73136,0.85445,1.01917,0.00131282,0.00131282,0.00131282
61,2034.05,0.89876,0.47116,0.81605,0.85107,0.79087,0.84554,0.38799,1.75017,0.85803,1.02266,0.00130118,0.00130118,0.00130118
62,2067.04,0.88148,0.46422,0.81806,0.85349,0.79742,0.84182,0.38959,1.76756,0.86726,1.02526,0.00128953,0.00128953,0.00128953
63,2100.05,0.90984,0.48218,0.81846,0.83216,0.77294,0.81165,0.35327,1.76883,0.88752,1.02589,0.00127788,0.00127788,0.00127788
64,2133.01,0.88269,0.46482,0.81731,0.83913,0.79848,0.83681,0.37763,1.79275,0.86477,1.03374,0.00126624,0.00126624,0.00126624
65,2165.93,0.87463,0.46438,0.81761,0.87032,0.77408,0.83695,0.37681,1.77851,0.87924,1.02606,0.00125459,0.00125459,0.00125459
66,2198.82,0.86411,0.46532,0.81661,0.88826,0.76572,0.83633,0.37505,1.77695,0.88495,1.02785,0.00124294,0.00124294,0.00124294
67,2231.72,0.86753,0.4561,0.82081,0.82189,0.76033,0.82289,0.38091,1.76326,0.91896,1.02163,0.00123129,0.00123129,0.00123129
68,2264.65,0.86453,0.45732,0.81997,0.84302,0.75285,0.81857,0.3771,1.77656,0.88992,1.02797,0.00121965,0.00121965,0.00121965
69,2297.5,0.86067,0.45236,0.81756,0.83379,0.78837,0.81352,0.36492,1.76618,0.86639,1.0282,0.001208,0.001208,0.001208
70,2330.85,0.85702,0.45166,0.81374,0.85874,0.75158,0.83248,0.37835,1.75138,0.88419,1.0191,0.00119635,0.00119635,0.00119635
71,2364.14,0.8749,0.46135,0.81602,0.86645,0.76046,0.82875,0.37808,1.76677,0.88945,1.02661,0.00118471,0.00118471,0.00118471
72,2397.07,0.85657,0.45066,0.81618,0.85646,0.77313,0.83173,0.37201,1.76311,0.86825,1.02483,0.00117306,0.00117306,0.00117306
73,2430.02,0.86517,0.44883,0.81394,0.86882,0.78067,0.82832,0.37348,1.74695,0.85199,1.01962,0.00116141,0.00116141,0.00116141
74,2462.95,0.82209,0.43192,0.80698,0.86115,0.7744,0.83986,0.38663,1.73215,0.88525,1.01665,0.00114976,0.00114976,0.00114976
75,2495.87,0.81555,0.42637,0.81328,0.84523,0.79468,0.84022,0.37004,1.75528,0.84888,1.0175,0.00113812,0.00113812,0.00113812
76,2528.81,0.83202,0.43857,0.81079,0.84259,0.79341,0.83577,0.37459,1.73292,0.84929,1.0167,0.00112647,0.00112647,0.00112647
77,2561.72,0.83896,0.44201,0.8141,0.86211,0.75539,0.83838,0.38197,1.75783,0.89108,1.02191,0.00111482,0.00111482,0.00111482
78,2594.67,0.83145,0.43104,0.81575,0.86382,0.77985,0.84704,0.38157,1.73561,0.84735,1.01785,0.00110318,0.00110318,0.00110318
79,2627.61,0.82255,0.43009,0.81175,0.86395,0.77693,0.83904,0.37179,1.74945,0.85223,1.02011,0.00109153,0.00109153,0.00109153
80,2660.55,0.87079,0.45628,0.81342,0.83963,0.78707,0.82526,0.37308,1.76612,0.88305,1.02908,0.00107988,0.00107988,0.00107988
81,2693.49,0.83406,0.43717,0.81392,0.85191,0.77283,0.83398,0.38811,1.73821,0.861,1.02063,0.00106824,0.00106824,0.00106824
82,2726.81,0.8228,0.43728,0.81165,0.82913,0.7706,0.82745,0.37671,1.75674,0.90256,1.01815,0.00105659,0.00105659,0.00105659
83,2761.32,0.80282,0.42575,0.80622,0.83957,0.79468,0.83316,0.38226,1.74548,0.85379,1.02626,0.00104494,0.00104494,0.00104494
84,2794.27,0.84217,0.44223,0.81281,0.83789,0.78834,0.83241,0.37948,1.75024,0.85327,1.02259,0.00103329,0.00103329,0.00103329
85,2827.21,0.80291,0.42041,0.80729,0.87116,0.77985,0.8438,0.38101,1.76837,0.84128,1.02669,0.00102165,0.00102165,0.00102165
86,2860.29,0.80886,0.42987,0.80528,0.86725,0.782,0.84865,0.38009,1.76907,0.84117,1.03059,0.00101,0.00101,0.00101
87,2893.21,0.78199,0.40561,0.80717,0.8491,0.79087,0.84438,0.38885,1.74771,0.86441,1.01991,0.000998353,0.000998353,0.000998353
88,2926.15,0.79397,0.41772,0.80659,0.85647,0.7782,0.8402,0.38729,1.73593,0.86058,1.0224,0.000986706,0.000986706,0.000986706
89,2959.06,0.78587,0.41383,0.80635,0.85341,0.79721,0.83991,0.38678,1.73951,0.88917,1.0216,0.000975059,0.000975059,0.000975059
90,2991.96,0.79744,0.42241,0.80543,0.83119,0.79087,0.8303,0.37623,1.77159,0.89128,1.02497,0.000963412,0.000963412,0.000963412
91,3024.85,0.7843,0.4209,0.8103,0.81732,0.77947,0.82065,0.36921,1.78406,0.89852,1.02962,0.000951765,0.000951765,0.000951765
92,3057.76,0.78135,0.41443,0.8108,0.85323,0.78837,0.83644,0.38672,1.78136,0.8885,1.03404,0.000940118,0.000940118,0.000940118
93,3090.67,0.78836,0.41612,0.81026,0.85878,0.80154,0.83752,0.37954,1.75598,0.84788,1.01994,0.000928471,0.000928471,0.000928471
94,3123.59,0.80586,0.41687,0.81247,0.84946,0.75792,0.81878,0.38248,1.74049,0.89247,1.01928,0.000916824,0.000916824,0.000916824
95,3156.52,0.78765,0.4134,0.80484,0.86533,0.78454,0.83587,0.3878,1.75778,0.87921,1.02816,0.000905176,0.000905176,0.000905176
96,3189.42,0.78007,0.41413,0.81247,0.84512,0.79721,0.83232,0.38183,1.74945,0.85935,1.02535,0.000893529,0.000893529,0.000893529
97,3222.36,0.7783,0.40858,0.80568,0.83072,0.80355,0.83483,0.38662,1.74743,0.85768,1.0262,0.000881882,0.000881882,0.000881882
98,3255.25,0.7759,0.40467,0.8077,0.82331,0.7914,0.82351,0.377,1.76645,0.87103,1.03176,0.000870235,0.000870235,0.000870235
99,3288.51,0.74769,0.39618,0.80617,0.85605,0.78707,0.83377,0.37947,1.78365,0.87061,1.02773,0.000858588,0.000858588,0.000858588
100,3321.64,0.74698,0.39023,0.80402,0.84309,0.782,0.82367,0.37489,1.76473,0.86729,1.02639,0.000846941,0.000846941,0.000846941
101,3354.92,0.75296,0.39095,0.80547,0.87591,0.76933,0.83144,0.37675,1.77192,0.85618,1.03379,0.000835294,0.000835294,0.000835294
102,3388.61,0.7641,0.39786,0.80789,0.87823,0.75869,0.83143,0.37612,1.7625,0.88705,1.03119,0.000823647,0.000823647,0.000823647
103,3422.01,0.7552,0.3975,0.80671,0.846,0.78834,0.83574,0.38297,1.74349,0.8498,1.02611,0.000812,0.000812,0.000812
104,3457.76,0.73707,0.38537,0.80474,0.86975,0.78454,0.84594,0.38939,1.76563,0.85932,1.03146,0.000800353,0.000800353,0.000800353
105,3493.22,0.75336,0.39385,0.80495,0.87624,0.78071,0.84164,0.38709,1.74587,0.87559,1.023,0.000788706,0.000788706,0.000788706
106,3526.19,0.72712,0.38173,0.7995,0.8432,0.79594,0.83866,0.38062,1.7441,0.86894,1.02701,0.000777059,0.000777059,0.000777059
107,3559.14,0.74844,0.38713,0.80431,0.83826,0.78822,0.83263,0.38955,1.73564,0.86717,1.02525,0.000765412,0.000765412,0.000765412
108,3592.11,0.71606,0.37226,0.801,0.8481,0.77132,0.82822,0.38668,1.73661,0.88213,1.02413,0.000753765,0.000753765,0.000753765
109,3625.06,0.7401,0.38677,0.80725,0.86573,0.78707,0.83845,0.38638,1.76327,0.87126,1.02604,0.000742118,0.000742118,0.000742118
110,3658.02,0.70805,0.37097,0.80034,0.88721,0.77767,0.83858,0.37987,1.75374,0.87589,1.03231,0.000730471,0.000730471,0.000730471
111,3691.23,0.72755,0.37761,0.80169,0.87941,0.78562,0.84345,0.38485,1.77982,0.87543,1.03443,0.000718824,0.000718824,0.000718824
112,3724.2,0.73478,0.38345,0.80528,0.86403,0.78123,0.84084,0.37919,1.7662,0.87441,1.03068,0.000707176,0.000707176,0.000707176
113,3757.16,0.74316,0.39016,0.79924,0.88186,0.77581,0.83953,0.38869,1.75017,0.88256,1.03599,0.000695529,0.000695529,0.000695529
114,3790.08,0.72729,0.3785,0.80186,0.87635,0.79048,0.84785,0.37826,1.76205,0.86406,1.03538,0.000683882,0.000683882,0.000683882
115,3823,0.71903,0.37634,0.80233,0.85532,0.79721,0.84376,0.37677,1.76463,0.85417,1.03931,0.000672235,0.000672235,0.000672235
116,3855.96,0.72325,0.37641,0.79885,0.85838,0.80659,0.85051,0.38526,1.72784,0.82554,1.0238,0.000660588,0.000660588,0.000660588
117,3888.91,0.69698,0.36462,0.79854,0.85387,0.80722,0.8463,0.38213,1.7411,0.83923,1.0269,0.000648941,0.000648941,0.000648941
118,3921.85,0.70394,0.36971,0.79888,0.86018,0.80228,0.84107,0.38279,1.75639,0.84679,1.02928,0.000637294,0.000637294,0.000637294
119,3955.11,0.70925,0.37239,0.79959,0.86594,0.79214,0.84047,0.38167,1.76981,0.8827,1.02842,0.000625647,0.000625647,0.000625647
120,3989.02,0.70437,0.37251,0.7996,0.86365,0.78961,0.84643,0.39193,1.7327,0.8535,1.02136,0.000614,0.000614,0.000614
121,4022.95,0.70824,0.37323,0.79757,0.85135,0.80576,0.8572,0.39228,1.75355,0.8423,1.02882,0.000602353,0.000602353,0.000602353
122,4056.82,0.69936,0.3655,0.80076,0.85609,0.79919,0.85374,0.39075,1.73125,0.84858,1.02344,0.000590706,0.000590706,0.000590706
123,4094.18,0.6841,0.36197,0.79875,0.82656,0.80938,0.84936,0.39005,1.76862,0.83979,1.03317,0.000579059,0.000579059,0.000579059
124,4131.07,0.70909,0.3726,0.79959,0.8408,0.78986,0.83592,0.38086,1.77778,0.86355,1.03496,0.000567412,0.000567412,0.000567412
125,4164,0.68214,0.35374,0.79748,0.86715,0.78834,0.84725,0.39734,1.74749,0.82968,1.02853,0.000555765,0.000555765,0.000555765
126,4196.99,0.6918,0.36117,0.79132,0.8591,0.782,0.8457,0.38564,1.74701,0.83286,1.03173,0.000544118,0.000544118,0.000544118
127,4230.27,0.68495,0.35711,0.79828,0.865,0.79582,0.84561,0.38479,1.77215,0.8226,1.03721,0.000532471,0.000532471,0.000532471
128,4263.5,0.70881,0.35996,0.80107,0.86798,0.77947,0.84349,0.39212,1.72614,0.85081,1.02577,0.000520824,0.000520824,0.000520824
129,4296.66,0.69709,0.35622,0.79345,0.87784,0.7782,0.84558,0.3894,1.76422,0.85627,1.03328,0.000509176,0.000509176,0.000509176
130,4329.78,0.67404,0.35242,0.79566,0.87443,0.80355,0.85904,0.38802,1.76486,0.86639,1.03778,0.000497529,0.000497529,0.000497529
131,4362.88,0.67508,0.35444,0.79797,0.85917,0.81115,0.85713,0.38655,1.76808,0.84542,1.04109,0.000485882,0.000485882,0.000485882
132,4396,0.67401,0.35101,0.79533,0.87268,0.78183,0.84497,0.38311,1.76081,0.84652,1.03854,0.000474235,0.000474235,0.000474235
133,4429.14,0.66973,0.34414,0.79763,0.84148,0.80482,0.84961,0.38285,1.76657,0.86163,1.03925,0.000462588,0.000462588,0.000462588
134,4462.35,0.66425,0.33923,0.79481,0.85792,0.79087,0.84639,0.38074,1.77842,0.86502,1.04271,0.000450941,0.000450941,0.000450941
135,4495.47,0.66888,0.34365,0.79747,0.86739,0.77947,0.8389,0.37802,1.7724,0.84123,1.03689,0.000439294,0.000439294,0.000439294
136,4528.62,0.67006,0.34672,0.79302,0.87397,0.78074,0.83431,0.38077,1.78373,0.85279,1.03903,0.000427647,0.000427647,0.000427647
137,4561.76,0.65237,0.33787,0.7947,0.86744,0.78792,0.85657,0.38233,1.79049,0.85506,1.03186,0.000416,0.000416,0.000416
138,4594.88,0.64925,0.33659,0.79572,0.87518,0.79087,0.85083,0.38443,1.7765,0.86437,1.02677,0.000404353,0.000404353,0.000404353
139,4628.01,0.65586,0.34545,0.79542,0.87704,0.78961,0.84942,0.37652,1.75509,0.84804,1.02367,0.000392706,0.000392706,0.000392706
140,4661.15,0.63751,0.33899,0.79397,0.85448,0.81119,0.8507,0.3892,1.77108,0.84216,1.02448,0.000381059,0.000381059,0.000381059
141,4695.04,1.51338,0.73904,0.92514,0.87154,0.79107,0.85838,0.38812,1.76045,0.82676,1.02074,0.000369412,0.000369412,0.000369412
142,4728.13,1.52463,0.74689,0.91715,0.84057,0.80228,0.84014,0.38781,1.76748,0.80852,1.01919,0.000357765,0.000357765,0.000357765
143,4761.13,1.51337,0.72929,0.91102,0.85257,0.79888,0.84726,0.38531,1.77326,0.82534,1.01503,0.000346118,0.000346118,0.000346118
144,4794.12,1.51327,0.73791,0.90975,0.85557,0.81369,0.86388,0.39804,1.76913,0.80012,1.02005,0.000334471,0.000334471,0.000334471
145,4827.21,1.48487,0.71552,0.91182,0.87137,0.81242,0.85924,0.39591,1.75976,0.80512,1.01402,0.000322824,0.000322824,0.000322824
146,4860.24,1.46257,0.71175,0.90155,0.87399,0.81751,0.8719,0.4019,1.74905,0.80466,1.01129,0.000311176,0.000311176,0.000311176
147,4893.31,1.45629,0.68429,0.91042,0.8742,0.81749,0.87492,0.40393,1.76525,0.79509,1.02102,0.000299529,0.000299529,0.000299529
148,4926.36,1.43159,0.68411,0.90577,0.88779,0.79848,0.86739,0.39923,1.74282,0.79269,1.01236,0.000287882,0.000287882,0.000287882
149,4959.34,1.41139,0.68892,0.89604,0.88539,0.80285,0.85852,0.39467,1.76822,0.79938,1.02338,0.000276235,0.000276235,0.000276235
150,4992.37,1.40824,0.68449,0.8959,0.86136,0.82003,0.85894,0.39481,1.76174,0.79186,1.01756,0.000264588,0.000264588,0.000264588
151,5025.45,1.40546,0.66879,0.89299,0.8951,0.79468,0.87178,0.40544,1.75571,0.7981,1.02187,0.000252941,0.000252941,0.000252941
152,5058.53,1.40233,0.67611,0.89362,0.88415,0.80287,0.86362,0.40362,1.746,0.78049,1.01908,0.000241294,0.000241294,0.000241294
153,5091.56,1.40358,0.67602,0.88934,0.86983,0.80735,0.86473,0.40128,1.75626,0.79647,1.01851,0.000229647,0.000229647,0.000229647
154,5124.54,1.39038,0.66064,0.90074,0.88441,0.81115,0.8675,0.39918,1.75822,0.79322,1.01796,0.000218,0.000218,0.000218
155,5157.54,1.36027,0.65061,0.89161,0.89476,0.79341,0.86802,0.40555,1.74739,0.79853,1.01638,0.000206353,0.000206353,0.000206353
156,5190.58,1.37127,0.65235,0.88691,0.90048,0.79341,0.8703,0.39897,1.77024,0.80329,1.02514,0.000194706,0.000194706,0.000194706
157,5223.61,1.34634,0.64396,0.8843,0.87762,0.79074,0.85339,0.39741,1.74795,0.80303,1.02066,0.000183059,0.000183059,0.000183059
158,5256.63,1.34042,0.64537,0.88736,0.86097,0.81242,0.86616,0.39935,1.74513,0.79677,1.02646,0.000171412,0.000171412,0.000171412
159,5289.65,1.31345,0.63024,0.87988,0.86163,0.82079,0.86634,0.40179,1.74291,0.80005,1.02856,0.000159765,0.000159765,0.000159765
160,5322.7,1.29705,0.61873,0.87903,0.88145,0.80098,0.85949,0.39923,1.76775,0.79012,1.02929,0.000148118,0.000148118,0.000148118
161,5355.73,1.31457,0.61884,0.88553,0.87676,0.81622,0.86954,0.39691,1.76656,0.7985,1.02961,0.000136471,0.000136471,0.000136471
162,5388.7,1.30468,0.61701,0.88116,0.89285,0.81115,0.87109,0.39874,1.76248,0.80033,1.02774,0.000124824,0.000124824,0.000124824
163,5421.73,1.29893,0.61447,0.88513,0.8833,0.80101,0.86182,0.39678,1.77483,0.80809,1.03269,0.000113176,0.000113176,0.000113176
164,5454.77,1.27461,0.61588,0.8723,0.89251,0.80735,0.87278,0.39794,1.76574,0.81263,1.03226,0.000101529,0.000101529,0.000101529
165,5487.77,1.27849,0.61116,0.87291,0.89921,0.8028,0.87408,0.40197,1.75893,0.79727,1.03352,8.98824e-05,8.98824e-05,8.98824e-05
166,5520.76,1.27183,0.60595,0.87074,0.88251,0.80925,0.86668,0.40222,1.76602,0.79751,1.03484,7.82353e-05,7.82353e-05,7.82353e-05
167,5553.72,1.25424,0.59773,0.87489,0.88901,0.79975,0.86582,0.40089,1.7625,0.80774,1.03232,6.65882e-05,6.65882e-05,6.65882e-05
168,5586.71,1.23602,0.59748,0.86819,0.88834,0.80666,0.87048,0.40213,1.76188,0.80544,1.03324,5.49412e-05,5.49412e-05,5.49412e-05
169,5619.74,1.25567,0.60327,0.86408,0.87735,0.80228,0.86687,0.39959,1.77399,0.81159,1.03692,4.32941e-05,4.32941e-05,4.32941e-05
170,5652.72,1.22909,0.59662,0.8612,0.88281,0.79244,0.86547,0.39934,1.77601,0.80491,1.03884,3.16471e-05,3.16471e-05,3.16471e-05
