epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,311.614,2.02869,1.06678,0.8635,0.74459,0.54373,0.61087,0.22607,2.12516,1.17396,0.93241,0.0015842,0.0015842,0.0015842
23,325.735,2.01691,1.07016,0.85453,0.68661,0.56654,0.58636,0.20732,2.15079,1.08256,0.93235,0.0015644,0.0015644,0.0015644
24,339.79,1.99184,1.0624,0.85813,0.66442,0.55767,0.59559,0.21479,2.14937,1.1223,0.94448,0.0015446,0.0015446,0.0015446
25,353.85,2.00102,1.08949,0.85539,0.64552,0.547,0.5623,0.203,2.17993,1.21552,0.95513,0.0015248,0.0015248,0.0015248
26,367.941,1.99622,1.05194,0.86006,0.76994,0.55513,0.62822,0.22752,2.13031,1.1431,0.93409,0.001505,0.001505,0.001505
27,382.086,1.95899,1.03072,0.86138,0.75549,0.50697,0.59666,0.21843,2.12429,1.20921,0.93994,0.0014852,0.0014852,0.0014852
28,396.137,1.9817,1.0562,0.85393,0.76354,0.51331,0.58102,0.2217,2.0665,1.14443,0.93608,0.0014654,0.0014654,0.0014654
29,410.263,1.91213,1.02617,0.8508,0.7327,0.56654,0.60177,0.21943,2.16952,1.11989,0.93915,0.0014456,0.0014456,0.0014456
30,424.389,1.89785,1.00803,0.84462,0.70909,0.57288,0.61346,0.23041,2.04788,1.09322,0.93041,0.0014258,0.0014258,0.0014258
31,438.204,1.9241,1.00526,0.85511,0.71032,0.5967,0.62076,0.23119,2.05195,1.07924,0.92611,0.001406,0.001406,0.001406
32,452.748,1.89354,1.00839,0.8439,0.71229,0.56527,0.60128,0.22955,2.10859,1.13812,0.9457,0.0013862,0.0013862,0.0013862
33,467.35,1.89218,0.97772,0.8447,0.7535,0.59277,0.63079,0.24145,2.06857,1.1219,0.93411,0.0013664,0.0013664,0.0013664
34,481.724,1.82386,0.95153,0.84534,0.70677,0.58048,0.60716,0.22041,2.12413,1.10768,0.92355,0.0013466,0.0013466,0.0013466
35,496.348,1.88001,0.97009,0.83934,0.69598,0.58302,0.61418,0.23759,2.06679,1.098,0.93349,0.0013268,0.0013268,0.0013268
36,510.432,1.84329,0.95844,0.83827,0.76589,0.5722,0.62992,0.23226,2.0761,1.07958,0.93302,0.001307,0.001307,0.001307
37,524.554,1.8112,0.94594,0.84354,0.72561,0.62104,0.65957,0.24968,2.05289,1.07351,0.92878,0.0012872,0.0012872,0.0012872
38,538.749,1.766,0.9259,0.83371,0.7849,0.59442,0.65888,0.24602,2.01905,1.05048,0.92737,0.0012674,0.0012674,0.0012674
39,552.883,1.74835,0.91546,0.8376,0.72285,0.59189,0.63031,0.23009,2.08332,1.1014,0.9314,0.0012476,0.0012476,0.0012476
40,566.988,1.78038,0.93825,0.83641,0.73411,0.58935,0.63529,0.23009,2.10911,1.10398,0.93994,0.0012278,0.0012278,0.0012278
41,581.107,1.71062,0.90127,0.83774,0.78701,0.59062,0.65072,0.24913,2.05036,1.08943,0.92873,0.001208,0.001208,0.001208
42,595.319,1.70628,0.89078,0.83165,0.70639,0.59696,0.64491,0.24156,2.05179,1.094,0.92836,0.0011882,0.0011882,0.0011882
43,609.424,1.71776,0.88597,0.83417,0.74248,0.58428,0.62626,0.24521,2.0192,1.03427,0.92961,0.0011684,0.0011684,0.0011684
44,623.555,1.71044,0.89484,0.82405,0.73621,0.57541,0.62027,0.23291,2.14789,1.1003,0.94348,0.0011486,0.0011486,0.0011486
45,637.663,1.75141,0.90123,0.83162,0.72684,0.60837,0.62912,0.23918,2.07997,1.04034,0.93095,0.0011288,0.0011288,0.0011288
46,651.766,1.6937,0.88246,0.83069,0.76647,0.59901,0.65645,0.25333,2.01367,1.05076,0.92841,0.001109,0.001109,0.001109
47,665.952,1.65879,0.87481,0.82861,0.75093,0.63245,0.67165,0.25205,2.03493,1.03711,0.9274,0.0010892,0.0010892,0.0010892
48,680.268,1.65882,0.86483,0.8295,0.75065,0.6109,0.65303,0.25223,2.04051,1.08791,0.9327,0.0010694,0.0010694,0.0010694
49,694.418,1.65099,0.85167,0.82686,0.75863,0.6294,0.68067,0.26952,1.97996,1.02757,0.91813,0.0010496,0.0010496,0.0010496
50,708.597,1.63674,0.82273,0.82205,0.79378,0.6098,0.67063,0.26617,2.00005,1.06965,0.91414,0.0010298,0.0010298,0.0010298
51,722.756,1.57186,0.818,0.81844,0.79519,0.60036,0.67799,0.26641,2.01666,1.04814,0.92953,0.00101,0.00101,0.00101
52,736.874,1.64285,0.84261,0.82763,0.79858,0.6033,0.66626,0.25662,2.05266,1.10909,0.93378,0.0009902,0.0009902,0.0009902
53,750.985,1.60538,0.81846,0.82636,0.78301,0.59949,0.66647,0.25012,2.06331,1.06728,0.93421,0.0009704,0.0009704,0.0009704
54,765.109,1.62114,0.83098,0.82151,0.7234,0.59696,0.63724,0.24957,2.05296,1.07541,0.93567,0.0009506,0.0009506,0.0009506
55,779.417,1.57321,0.81059,0.8232,0.76384,0.61977,0.65579,0.26573,1.97756,1.03469,0.92705,0.0009308,0.0009308,0.0009308
56,793.548,1.59889,0.8234,0.82006,0.78344,0.6144,0.65787,0.25532,2.01001,1.07575,0.93145,0.000911,0.000911,0.000911
57,807.714,1.59004,0.80492,0.81938,0.78796,0.64005,0.68069,0.26766,2.0056,1.01929,0.9295,0.0008912,0.0008912,0.0008912
58,821.836,1.54488,0.78066,0.81974,0.78941,0.60456,0.65107,0.24852,2.04248,1.12911,0.93137,0.0008714,0.0008714,0.0008714
59,835.964,1.53178,0.79183,0.81916,0.7959,0.6109,0.66221,0.25254,1.99449,1.08927,0.93208,0.0008516,0.0008516,0.0008516
60,850.088,1.53497,0.79016,0.81421,0.76882,0.60696,0.65604,0.2603,1.97533,1.02594,0.92921,0.0008318,0.0008318,0.0008318
61,864.221,1.53369,0.79631,0.81715,0.78253,0.62479,0.67952,0.26308,1.99193,1.03758,0.93113,0.000812,0.000812,0.000812
62,878.468,1.52452,0.78262,0.81781,0.79605,0.59569,0.66483,0.25036,2.02007,1.04206,0.92934,0.0007922,0.0007922,0.0007922
63,892.623,1.489,0.75238,0.80876,0.76551,0.60408,0.64903,0.25273,1.98002,1.03555,0.92345,0.0007724,0.0007724,0.0007724
64,906.769,1.49403,0.76538,0.80807,0.78344,0.62357,0.67236,0.25572,1.99508,1.06196,0.93185,0.0007526,0.0007526,0.0007526
65,920.89,1.466,0.75217,0.81365,0.76942,0.61217,0.67709,0.26364,2.04347,1.11324,0.93355,0.0007328,0.0007328,0.0007328
66,934.996,1.465,0.73602,0.81054,0.78222,0.60546,0.66524,0.25753,2.00017,1.0612,0.92944,0.000713,0.000713,0.000713
67,949.081,1.47132,0.74851,0.81166,0.78927,0.62864,0.6884,0.27418,1.97235,1.07556,0.9217,0.0006932,0.0006932,0.0006932
68,963.255,1.3979,0.70278,0.81312,0.76651,0.61724,0.69243,0.27265,2.01289,1.08207,0.93177,0.0006734,0.0006734,0.0006734
69,977.679,1.46091,0.74768,0.81244,0.794,0.61343,0.66784,0.25816,2.0031,1.01203,0.92623,0.0006536,0.0006536,0.0006536
70,991.738,1.42394,0.73089,0.80742,0.76309,0.61217,0.64928,0.24448,2.01216,1.03155,0.93197,0.0006338,0.0006338,0.0006338
71,1005.78,1.40845,0.72158,0.80728,0.77257,0.62611,0.67507,0.26111,1.98346,1.03692,0.92823,0.000614,0.000614,0.000614
72,1019.8,1.37286,0.69245,0.80929,0.82096,0.60837,0.68162,0.27014,1.96548,1.0299,0.92042,0.0005942,0.0005942,0.0005942
73,1033.83,1.38868,0.6962,0.80832,0.79291,0.63752,0.69518,0.2745,1.97942,1.00374,0.92029,0.0005744,0.0005744,0.0005744
74,1047.95,1.39564,0.70974,0.80082,0.78028,0.60456,0.6443,0.25997,1.98312,1.06721,0.92252,0.0005546,0.0005546,0.0005546
75,1061.99,1.37359,0.68092,0.79952,0.80363,0.59316,0.66628,0.26724,1.99396,1.06019,0.9262,0.0005348,0.0005348,0.0005348
76,1076.07,1.34422,0.69625,0.80575,0.80727,0.62231,0.67563,0.26407,1.99355,1.1017,0.92428,0.000515,0.000515,0.000515
77,1090.11,1.39513,0.69694,0.80633,0.79829,0.63245,0.6881,0.26776,1.9849,1.05952,0.92764,0.0004952,0.0004952,0.0004952
78,1104.15,1.37683,0.69609,0.81192,0.79681,0.61724,0.69154,0.27455,1.9826,1.05354,0.92459,0.0004754,0.0004754,0.0004754
79,1118.19,1.33872,0.66512,0.80404,0.82733,0.59696,0.67336,0.26271,1.99783,1.06594,0.9281,0.0004556,0.0004556,0.0004556
80,1132.23,1.34284,0.68141,0.80119,0.83186,0.6071,0.68898,0.27267,1.98943,1.08569,0.92623,0.0004358,0.0004358,0.0004358
81,1146.26,1.36155,0.69131,0.80468,0.81697,0.60076,0.66848,0.2675,1.96338,1.02742,0.9224,0.000416,0.000416,0.000416
82,1160.37,1.29528,0.6604,0.80053,0.76987,0.61724,0.66709,0.26503,1.99054,1.06554,0.92126,0.0003962,0.0003962,0.0003962
83,1174.37,1.29856,0.65821,0.80135,0.81077,0.6082,0.67638,0.26871,1.98878,1.05709,0.92649,0.0003764,0.0003764,0.0003764
84,1188.39,1.34191,0.66873,0.79849,0.78997,0.61971,0.68241,0.27125,1.99012,1.05219,0.92498,0.0003566,0.0003566,0.0003566
85,1202.45,1.30284,0.66291,0.8027,0.81756,0.60206,0.67944,0.2761,1.9792,1.05168,0.92413,0.0003368,0.0003368,0.0003368
86,1216.47,1.29319,0.65492,0.80129,0.81474,0.6109,0.67815,0.27669,1.96531,1.06631,0.92298,0.000317,0.000317,0.000317
87,1230.6,1.24691,0.63156,0.79675,0.81415,0.61597,0.68701,0.27839,1.95076,1.04906,0.92371,0.0002972,0.0002972,0.0002972
88,1244.72,1.26654,0.64083,0.79769,0.84054,0.60798,0.68876,0.27909,1.9563,1.05194,0.92451,0.0002774,0.0002774,0.0002774
89,1258.93,1.24498,0.6368,0.80311,0.80758,0.6185,0.6822,0.28074,1.94072,1.02332,0.92207,0.0002576,0.0002576,0.0002576
90,1273.03,1.23795,0.62504,0.79009,0.81971,0.62611,0.69315,0.27805,1.96829,1.06083,0.92627,0.0002378,0.0002378,0.0002378
91,1287.63,1.89002,1.026,0.89359,0.79583,0.64132,0.68759,0.27435,1.92244,0.97716,0.92056,0.000218,0.000218,0.000218
92,1301.6,1.85688,1.00297,0.87326,0.77791,0.64512,0.68001,0.27681,1.91296,0.96551,0.91521,0.0001982,0.0001982,0.0001982
93,1315.62,1.8615,1.00293,0.87641,0.81041,0.63371,0.68382,0.28159,1.89864,0.95451,0.91202,0.0001784,0.0001784,0.0001784
94,1329.66,1.82902,0.96858,0.86386,0.79278,0.6546,0.70944,0.28858,1.89583,0.93366,0.90927,0.0001586,0.0001586,0.0001586
95,1343.85,1.81729,0.94309,0.87424,0.80415,0.64766,0.70933,0.29062,1.88095,0.9326,0.90427,0.0001388,0.0001388,0.0001388
96,1357.87,1.8294,0.97299,0.86545,0.79779,0.64259,0.703,0.28656,1.88197,0.93103,0.90747,0.000119,0.000119,0.000119
97,1371.84,1.7969,0.95203,0.87055,0.78825,0.64005,0.69652,0.28691,1.88075,0.92174,0.9079,9.92e-05,9.92e-05,9.92e-05
98,1385.8,1.79864,0.92551,0.86467,0.79948,0.64892,0.70777,0.29053,1.86415,0.9136,0.90445,7.94e-05,7.94e-05,7.94e-05
99,1399.78,1.78452,0.91103,0.86436,0.82228,0.65019,0.71528,0.2953,1.86262,0.9206,0.90312,5.96e-05,5.96e-05,5.96e-05
100,1413.86,1.7982,0.94465,0.87471,0.80876,0.65272,0.71526,0.29891,1.84912,0.91739,0.90311,3.98e-05,3.98e-05,3.98e-05
