epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,1106.12,1.16516,0.61016,0.83955,0.83018,0.74525,0.80509,0.34799,1.86149,0.92607,1.04949,0.0006832,0.0006832,0.0006832
34,1139.49,1.13258,0.60054,0.83758,0.85366,0.76153,0.82324,0.36076,1.8426,0.92232,1.04132,0.0006733,0.0006733,0.0006733
35,1172.84,1.12507,0.59749,0.83557,0.82994,0.77317,0.81629,0.3567,1.82059,0.89685,1.05033,0.0006634,0.0006634,0.0006634
36,1206.26,1.12392,0.592,0.84135,0.86024,0.75674,0.82017,0.34559,1.85223,0.92556,1.04413,0.0006535,0.0006535,0.0006535
37,1239.93,1.12339,0.57929,0.83571,0.84321,0.76343,0.82519,0.36721,1.81789,0.92318,1.03038,0.0006436,0.0006436,0.0006436
38,1273.29,1.09098,0.57529,0.83564,0.86683,0.74249,0.82404,0.36641,1.80991,0.91804,1.02607,0.0006337,0.0006337,0.0006337
39,1306.68,1.08774,0.57067,0.83344,0.88986,0.74398,0.83534,0.37716,1.80478,0.88528,1.02975,0.0006238,0.0006238,0.0006238
40,1340.23,1.0679,0.55852,0.82658,0.88232,0.76969,0.83338,0.37011,1.83321,0.88658,1.03993,0.0006139,0.0006139,0.0006139
41,1373.6,1.04353,0.54974,0.82828,0.83887,0.7744,0.82772,0.3662,1.80229,0.88959,1.03762,0.000604,0.000604,0.000604
42,1406.98,1.04547,0.54242,0.82875,0.86344,0.75285,0.82184,0.36622,1.79591,0.84468,1.03146,0.0005941,0.0005941,0.0005941
43,1440.4,1.04381,0.53895,0.82395,0.84758,0.76825,0.83823,0.37288,1.79748,0.88283,1.03186,0.0005842,0.0005842,0.0005842
44,1473.81,1.04663,0.53884,0.8299,0.80813,0.75539,0.80554,0.34929,1.85876,0.91981,1.0383,0.0005743,0.0005743,0.0005743
45,1507.22,1.03664,0.54367,0.82604,0.86114,0.7781,0.83465,0.37296,1.804,0.86924,1.02964,0.0005644,0.0005644,0.0005644
46,1540.68,1.05184,0.55145,0.82881,0.8484,0.76172,0.8297,0.38538,1.77578,0.8816,1.02712,0.0005545,0.0005545,0.0005545
47,1574.19,1.01477,0.53102,0.82668,0.84558,0.76679,0.83415,0.38325,1.7608,0.87475,1.02673,0.0005446,0.0005446,0.0005446
48,1607.61,1.02949,0.53412,0.82737,0.83912,0.76681,0.82829,0.37702,1.79288,0.87661,1.0229,0.0005347,0.0005347,0.0005347
49,1641.05,1.00568,0.52887,0.82226,0.85062,0.75782,0.82777,0.37445,1.77229,0.87311,1.02754,0.0005248,0.0005248,0.0005248
50,1674.44,1.02703,0.52932,0.83049,0.85055,0.76426,0.82863,0.36538,1.78846,0.87414,1.03512,0.0005149,0.0005149,0.0005149
51,1707.83,1.0132,0.52282,0.82048,0.8741,0.74144,0.83202,0.37683,1.78923,0.87703,1.03188,0.000505,0.000505,0.000505
52,1741.26,1.00104,0.51317,0.82294,0.83894,0.7858,0.82844,0.37632,1.79769,0.88789,1.03427,0.0004951,0.0004951,0.0004951
53,1774.69,1.00781,0.51544,0.82612,0.88528,0.74144,0.82843,0.37515,1.76228,0.85327,1.0208,0.0004852,0.0004852,0.0004852
54,1808.12,0.98946,0.51306,0.82165,0.85837,0.77582,0.83629,0.36311,1.80895,0.87306,1.04019,0.0004753,0.0004753,0.0004753
55,1841.5,0.99792,0.51866,0.81643,0.8555,0.80289,0.84074,0.37245,1.81116,0.84525,1.03957,0.0004654,0.0004654,0.0004654
56,1874.85,0.97084,0.50851,0.8155,0.85245,0.76156,0.82948,0.36335,1.8525,0.89013,1.0419,0.0004555,0.0004555,0.0004555
57,1908.2,0.97226,0.49281,0.82045,0.85943,0.77186,0.82806,0.37661,1.78686,0.84817,1.02901,0.0004456,0.0004456,0.0004456
58,1941.5,0.95451,0.49842,0.8159,0.85656,0.76679,0.82621,0.36267,1.83927,0.88661,1.04254,0.0004357,0.0004357,0.0004357
59,1974.84,0.95974,0.48871,0.82138,0.8607,0.77693,0.8332,0.37235,1.79269,0.83476,1.0359,0.0004258,0.0004258,0.0004258
60,2008.18,0.95373,0.49075,0.82219,0.83618,0.77633,0.83474,0.37614,1.77268,0.86546,1.02619,0.0004159,0.0004159,0.0004159
61,2041.53,0.94908,0.49557,0.81871,0.83426,0.78454,0.82444,0.35906,1.8201,0.86847,1.03503,0.000406,0.000406,0.000406
62,2074.82,0.9409,0.49297,0.81488,0.8521,0.77402,0.84541,0.38831,1.79766,0.86506,1.02903,0.0003961,0.0003961,0.0003961
63,2108.21,0.92725,0.48593,0.81306,0.83176,0.79214,0.84103,0.38341,1.79531,0.84686,1.02962,0.0003862,0.0003862,0.0003862
64,2141.49,0.91681,0.47107,0.81758,0.86864,0.76265,0.83983,0.38271,1.78293,0.86828,1.0382,0.0003763,0.0003763,0.0003763
65,2174.78,0.91733,0.46579,0.81071,0.85697,0.77693,0.8405,0.39206,1.79756,0.8837,1.03423,0.0003664,0.0003664,0.0003664
66,2208.17,0.91146,0.46706,0.81319,0.84283,0.78161,0.83694,0.38158,1.78409,0.86405,1.03194,0.0003565,0.0003565,0.0003565
67,2241.49,0.91214,0.47431,0.81992,0.85343,0.75158,0.81881,0.36409,1.82407,0.89402,1.03176,0.0003466,0.0003466,0.0003466
68,2274.87,0.91102,0.47869,0.81573,0.85034,0.77772,0.83953,0.37561,1.79674,0.86253,1.02615,0.0003367,0.0003367,0.0003367
69,2308.15,0.9101,0.46591,0.81606,0.86433,0.75903,0.83029,0.38313,1.78938,0.85396,1.02926,0.0003268,0.0003268,0.0003268
70,2341.45,0.88527,0.45414,0.81173,0.81397,0.80413,0.83529,0.3852,1.77522,0.86223,1.02489,0.0003169,0.0003169,0.0003169
71,2374.78,0.86689,0.45203,0.80686,0.87003,0.74651,0.82568,0.38158,1.79498,0.88737,1.03471,0.000307,0.000307,0.000307
72,2408.12,0.86934,0.45025,0.81113,0.84222,0.79159,0.82771,0.36841,1.81544,0.87695,1.03414,0.0002971,0.0002971,0.0002971
73,2441.47,0.88038,0.45772,0.81172,0.86428,0.78707,0.83923,0.3832,1.80446,0.86387,1.02714,0.0002872,0.0002872,0.0002872
74,2474.81,0.85672,0.44149,0.80475,0.87831,0.75924,0.83755,0.38084,1.77806,0.85447,1.02749,0.0002773,0.0002773,0.0002773
75,2508.15,0.86026,0.44862,0.80892,0.86479,0.77007,0.83008,0.37328,1.78098,0.84755,1.02585,0.0002674,0.0002674,0.0002674
76,2541.48,0.88613,0.45505,0.8104,0.85553,0.77307,0.83592,0.36674,1.80773,0.85991,1.03244,0.0002575,0.0002575,0.0002575
77,2574.82,0.85754,0.44428,0.80925,0.85772,0.78697,0.83565,0.38483,1.78155,0.84335,1.02936,0.0002476,0.0002476,0.0002476
78,2608.14,0.85594,0.43972,0.81226,0.86039,0.7706,0.83864,0.37982,1.78569,0.8403,1.0265,0.0002377,0.0002377,0.0002377
79,2641.45,0.85517,0.43376,0.81037,0.86989,0.7706,0.83698,0.37766,1.7966,0.83495,1.03554,0.0002278,0.0002278,0.0002278
80,2674.79,0.86631,0.44538,0.8119,0.85895,0.78728,0.82707,0.38104,1.77997,0.84303,1.02859,0.0002179,0.0002179,0.0002179
81,2708.12,0.83548,0.42665,0.81431,0.85598,0.7744,0.83495,0.3949,1.79716,0.86945,1.03569,0.000208,0.000208,0.000208
82,2741.53,0.83787,0.42626,0.80571,0.82999,0.782,0.83249,0.37882,1.7909,0.83654,1.02883,0.0001981,0.0001981,0.0001981
83,2774.87,0.82504,0.42836,0.80121,0.87101,0.77878,0.8483,0.38403,1.81751,0.83782,1.03317,0.0001882,0.0001882,0.0001882
84,2808.18,0.84629,0.42066,0.80801,0.87058,0.76299,0.83475,0.38514,1.78429,0.8568,1.02736,0.0001783,0.0001783,0.0001783
85,2841.49,0.81328,0.41986,0.80701,0.86207,0.77186,0.82912,0.38607,1.77725,0.8478,1.02749,0.0001684,0.0001684,0.0001684
86,2874.86,0.80765,0.41666,0.80893,0.85053,0.77947,0.8438,0.37936,1.78452,0.85997,1.02905,0.0001585,0.0001585,0.0001585
87,2908.21,0.81114,0.41294,0.80785,0.86311,0.7858,0.84022,0.37747,1.8069,0.84264,1.02313,0.0001486,0.0001486,0.0001486
88,2941.51,0.80299,0.41072,0.80247,0.83808,0.8003,0.84153,0.38706,1.76862,0.85163,1.02506,0.0001387,0.0001387,0.0001387
89,2974.85,0.79332,0.39973,0.80567,0.86355,0.78606,0.84184,0.37987,1.81568,0.85362,1.03329,0.0001288,0.0001288,0.0001288
90,3008.17,0.80522,0.4136,0.80583,0.84025,0.78961,0.83628,0.37749,1.80778,0.85418,1.02965,0.0001189,0.0001189,0.0001189
91,3042.27,1.65206,0.80808,0.95594,0.8474,0.7812,0.83892,0.38599,1.73948,0.82842,1.00867,0.000109,0.000109,0.000109
92,3075.49,1.64081,0.80372,0.94653,0.85921,0.78834,0.84236,0.37566,1.79526,0.83738,1.01553,9.91e-05,9.91e-05,9.91e-05
93,3108.64,1.61715,0.78495,0.9382,0.84857,0.79848,0.8513,0.37721,1.78609,0.84538,1.00668,8.92e-05,8.92e-05,8.92e-05
94,3141.82,1.62332,0.78838,0.93486,0.86933,0.79259,0.8512,0.394,1.77383,0.82261,1.01467,7.93e-05,7.93e-05,7.93e-05
95,3175.1,1.60427,0.77039,0.92971,0.86048,0.78454,0.8493,0.38815,1.74383,0.80642,1.00387,6.94e-05,6.94e-05,6.94e-05
96,3208.3,1.60665,0.76394,0.92629,0.85781,0.79087,0.84395,0.38609,1.75973,0.81604,1.00732,5.95e-05,5.95e-05,5.95e-05
97,3241.5,1.59804,0.76821,0.93177,0.86002,0.78327,0.84082,0.3854,1.77565,0.82136,1.01092,4.96e-05,4.96e-05,4.96e-05
98,3274.69,1.58505,0.75881,0.92949,0.86154,0.80482,0.84994,0.39106,1.73515,0.81939,1.00585,3.97e-05,3.97e-05,3.97e-05
99,3308.11,1.56685,0.76483,0.92857,0.87431,0.79348,0.84818,0.393,1.72914,0.79555,1.00601,2.98e-05,2.98e-05,2.98e-05
100,3341.37,1.56094,0.74767,0.93021,0.87674,0.80238,0.85195,0.39291,1.73346,0.79689,1.0036,1.99e-05,1.99e-05,1.99e-05
