epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,202.177,1.95853,1.03963,0.85328,0.66638,0.49872,0.53218,0.1828,2.10795,1.21093,0.92792,0.0008713,0.0008713,0.0008713
15,216.617,1.97046,1.03576,0.85455,0.62359,0.58048,0.60112,0.22338,2.01047,1.18847,0.92229,0.0008614,0.0008614,0.0008614
16,230.94,1.93851,1.00076,0.85838,0.72684,0.55645,0.59511,0.20595,2.12678,1.141,0.93144,0.0008515,0.0008515,0.0008515
17,245.281,1.91997,0.99585,0.84772,0.73407,0.58776,0.64258,0.24084,2.0835,1.16071,0.93154,0.0008416,0.0008416,0.0008416
18,259.658,1.89736,0.9712,0.84397,0.71823,0.56861,0.62061,0.21852,2.13619,1.14662,0.92773,0.0008317,0.0008317,0.0008317
19,273.988,1.86926,0.97396,0.84356,0.77904,0.57034,0.64298,0.24417,2.10232,1.14459,0.93853,0.0008218,0.0008218,0.0008218
20,288.386,1.86349,0.95058,0.85156,0.73186,0.59846,0.64582,0.24099,2.09579,1.0889,0.92986,0.0008119,0.0008119,0.0008119
21,302.72,1.83275,0.93766,0.84484,0.66949,0.56781,0.57238,0.20432,2.14718,1.16452,0.92291,0.000802,0.000802,0.000802
22,317.066,1.8267,0.94377,0.83748,0.73432,0.57795,0.62863,0.24017,2.0797,1.11008,0.91671,0.0007921,0.0007921,0.0007921
23,331.407,1.76654,0.90707,0.83229,0.70169,0.61413,0.65606,0.24936,2.0735,1.08165,0.9119,0.0007822,0.0007822,0.0007822
24,345.783,1.78059,0.92561,0.83809,0.72457,0.60583,0.61788,0.22678,2.04444,1.12088,0.92833,0.0007723,0.0007723,0.0007723
25,360.109,1.76192,0.89007,0.83737,0.71816,0.60076,0.62877,0.23457,2.04811,1.07123,0.92265,0.0007624,0.0007624,0.0007624
26,374.444,1.74513,0.89721,0.82889,0.71693,0.59062,0.62918,0.23725,2.02664,1.07976,0.92588,0.0007525,0.0007525,0.0007525
27,388.786,1.75474,0.88128,0.8413,0.76059,0.59189,0.63191,0.2409,2.04474,1.12309,0.92482,0.0007426,0.0007426,0.0007426
28,403.129,1.74106,0.90403,0.83142,0.70649,0.61597,0.63166,0.22875,2.07997,1.09978,0.92884,0.0007327,0.0007327,0.0007327
29,417.452,1.72889,0.8638,0.82982,0.7456,0.60919,0.65217,0.24516,2.0436,1.10862,0.92632,0.0007228,0.0007228,0.0007228
30,431.782,1.69087,0.86868,0.82649,0.74561,0.60179,0.65333,0.25922,1.98635,1.03,0.92181,0.0007129,0.0007129,0.0007129
31,446.181,1.64804,0.82335,0.82978,0.73968,0.60583,0.64528,0.24317,1.99676,1.07246,0.91172,0.000703,0.000703,0.000703
32,460.51,1.66771,0.82848,0.83015,0.73821,0.604,0.66599,0.25984,2.01217,1.08401,0.9177,0.0006931,0.0006931,0.0006931
33,474.919,1.70127,0.8569,0.83258,0.75132,0.63498,0.67842,0.2527,2.05832,1.03792,0.92035,0.0006832,0.0006832,0.0006832
34,489.254,1.67926,0.83732,0.82728,0.71232,0.61597,0.63741,0.24191,2.03108,1.09026,0.9307,0.0006733,0.0006733,0.0006733
35,503.609,1.58809,0.79724,0.81776,0.76517,0.60293,0.64193,0.25338,2.02446,1.11903,0.92218,0.0006634,0.0006634,0.0006634
36,517.954,1.61835,0.83567,0.82592,0.76827,0.57986,0.62959,0.24391,2.0044,1.08992,0.91813,0.0006535,0.0006535,0.0006535
37,532.3,1.59885,0.81152,0.82298,0.72216,0.60945,0.64167,0.24882,2.01958,1.06755,0.91565,0.0006436,0.0006436,0.0006436
38,546.645,1.59759,0.80323,0.81998,0.752,0.62642,0.65383,0.25019,2.01237,1.06678,0.91871,0.0006337,0.0006337,0.0006337
39,561.005,1.57003,0.80033,0.8203,0.73067,0.60963,0.66052,0.25282,1.99315,1.09136,0.9225,0.0006238,0.0006238,0.0006238
40,575.349,1.56022,0.7739,0.81592,0.71937,0.64512,0.66892,0.26642,2.05388,1.07743,0.93012,0.0006139,0.0006139,0.0006139
41,589.765,1.54484,0.77118,0.81744,0.74114,0.60601,0.66005,0.25646,1.9789,1.05784,0.91953,0.000604,0.000604,0.000604
42,604.107,1.54831,0.76073,0.81596,0.76118,0.61724,0.67519,0.25919,1.99918,1.15808,0.9221,0.0005941,0.0005941,0.0005941
43,618.455,1.53218,0.75792,0.81856,0.76904,0.62459,0.66681,0.25468,2.01145,1.03405,0.91799,0.0005842,0.0005842,0.0005842
44,632.801,1.52125,0.76994,0.81783,0.74315,0.60873,0.65032,0.25821,1.98806,1.05212,0.91632,0.0005743,0.0005743,0.0005743
45,647.131,1.4722,0.75041,0.81202,0.74844,0.5958,0.65619,0.2623,1.99767,1.09,0.91961,0.0005644,0.0005644,0.0005644
46,661.487,1.53671,0.75897,0.82139,0.75213,0.59611,0.65304,0.25292,1.99622,1.05568,0.92574,0.0005545,0.0005545,0.0005545
47,675.855,1.48032,0.73998,0.81086,0.79522,0.60537,0.6795,0.27101,2.02768,1.10872,0.92221,0.0005446,0.0005446,0.0005446
48,690.253,1.47028,0.74723,0.81709,0.76509,0.60267,0.6506,0.25673,2.00103,1.04746,0.92066,0.0005347,0.0005347,0.0005347
49,704.606,1.47105,0.73562,0.81863,0.78745,0.60571,0.67979,0.27277,1.99285,1.06199,0.91543,0.0005248,0.0005248,0.0005248
50,719.023,1.46693,0.72122,0.81622,0.76963,0.60583,0.67751,0.26631,2.03907,1.09412,0.92325,0.0005149,0.0005149,0.0005149
51,733.413,1.45637,0.7185,0.80828,0.79177,0.61343,0.6744,0.26806,2.00848,1.03512,0.91655,0.000505,0.000505,0.000505
52,747.754,1.4304,0.72952,0.81006,0.76417,0.60963,0.65688,0.25679,1.97944,1.08403,0.91866,0.0004951,0.0004951,0.0004951
53,762.102,1.43445,0.7061,0.81297,0.79271,0.60076,0.66695,0.27752,1.9819,1.07788,0.91295,0.0004852,0.0004852,0.0004852
54,776.483,1.40856,0.69346,0.8102,0.82354,0.57967,0.67804,0.27364,1.99572,1.05157,0.9197,0.0004753,0.0004753,0.0004753
55,790.825,1.37593,0.69459,0.80344,0.78875,0.60583,0.66094,0.26447,2.05405,1.07273,0.92515,0.0004654,0.0004654,0.0004654
56,805.172,1.40807,0.69605,0.81258,0.7685,0.60837,0.67031,0.26515,2.01107,1.09009,0.92109,0.0004555,0.0004555,0.0004555
57,819.53,1.40995,0.69508,0.80641,0.79396,0.62357,0.69059,0.27162,1.97195,1.05052,0.91779,0.0004456,0.0004456,0.0004456
58,833.875,1.37397,0.68482,0.80378,0.78451,0.61597,0.6735,0.26822,1.9782,1.06764,0.91992,0.0004357,0.0004357,0.0004357
59,848.235,1.36427,0.68108,0.80922,0.79872,0.6109,0.66958,0.26657,1.99946,1.08345,0.91367,0.0004258,0.0004258,0.0004258
60,862.607,1.36505,0.67409,0.80195,0.77172,0.64385,0.69289,0.27631,1.97514,1.04477,0.91833,0.0004159,0.0004159,0.0004159
61,877.163,1.37087,0.67964,0.80186,0.77262,0.62611,0.67725,0.26568,1.98029,1.05905,0.92114,0.000406,0.000406,0.000406
62,891.496,1.34935,0.66669,0.80111,0.79187,0.61217,0.67616,0.2691,2.0047,1.06893,0.91864,0.0003961,0.0003961,0.0003961
63,905.848,1.35498,0.6623,0.80585,0.78515,0.60674,0.67245,0.2788,1.96217,1.03803,0.91356,0.0003862,0.0003862,0.0003862
64,920.214,1.32179,0.66074,0.79976,0.77271,0.62231,0.68183,0.27629,1.95516,1.0231,0.91152,0.0003763,0.0003763,0.0003763
65,934.542,1.31903,0.64547,0.80175,0.7546,0.62104,0.66496,0.25918,1.96645,1.02236,0.91698,0.0003664,0.0003664,0.0003664
66,948.858,1.31023,0.641,0.80011,0.78743,0.62864,0.68739,0.27989,1.98474,1.02111,0.91604,0.0003565,0.0003565,0.0003565
67,963.237,1.29136,0.6358,0.80074,0.76515,0.61115,0.67346,0.27176,1.9805,1.03105,0.91295,0.0003466,0.0003466,0.0003466
68,977.535,1.2788,0.63971,0.79843,0.79067,0.62712,0.68395,0.27467,1.97001,1.03232,0.91532,0.0003367,0.0003367,0.0003367
69,991.876,1.29012,0.64951,0.80288,0.8168,0.62726,0.70356,0.28004,1.96011,1.05383,0.91954,0.0003268,0.0003268,0.0003268
70,1006.29,1.25985,0.61823,0.80002,0.78823,0.63498,0.68871,0.27473,1.9544,1.0498,0.91301,0.0003169,0.0003169,0.0003169
71,1020.66,1.30084,0.63535,0.80105,0.76753,0.63189,0.6605,0.26065,1.95034,1.04703,0.91308,0.000307,0.000307,0.000307
72,1034.99,1.25937,0.61897,0.80263,0.77963,0.60982,0.6731,0.27096,1.95212,1.07572,0.91654,0.0002971,0.0002971,0.0002971
73,1049.33,1.28779,0.63027,0.79777,0.77199,0.62357,0.67654,0.27094,1.96032,1.03841,0.9144,0.0002872,0.0002872,0.0002872
74,1063.65,1.25753,0.60945,0.79893,0.79668,0.62864,0.68053,0.26225,1.97265,1.03208,0.91521,0.0002773,0.0002773,0.0002773
75,1078.01,1.24596,0.61209,0.79418,0.79089,0.62316,0.69429,0.27388,1.95163,1.0486,0.91477,0.0002674,0.0002674,0.0002674
76,1092.36,1.22547,0.5979,0.79171,0.80895,0.62357,0.69758,0.2814,1.92605,1.04666,0.91056,0.0002575,0.0002575,0.0002575
77,1106.75,1.21544,0.60045,0.79335,0.78606,0.63331,0.68836,0.27368,1.94004,1.03516,0.91278,0.0002476,0.0002476,0.0002476
78,1121.09,1.20989,0.59392,0.79897,0.77013,0.62843,0.68117,0.26682,1.93052,1.02253,0.9109,0.0002377,0.0002377,0.0002377
79,1135.45,1.21659,0.59419,0.79681,0.79517,0.61343,0.67568,0.2719,1.9331,1.01616,0.90741,0.0002278,0.0002278,0.0002278
80,1149.81,1.22852,0.60091,0.80016,0.78256,0.62357,0.69045,0.29022,1.92463,1.00524,0.91359,0.0002179,0.0002179,0.0002179
81,1164.24,1.21201,0.59728,0.7996,0.75534,0.63389,0.68962,0.27747,1.92979,0.99207,0.91101,0.000208,0.000208,0.000208
82,1178.59,1.16632,0.57127,0.79532,0.79816,0.62104,0.69225,0.27692,1.92619,1.02174,0.91456,0.0001981,0.0001981,0.0001981
83,1192.93,1.21063,0.58255,0.79629,0.78433,0.63609,0.69403,0.28451,1.90687,1.0163,0.90905,0.0001882,0.0001882,0.0001882
84,1207.25,1.18408,0.58339,0.79039,0.79293,0.63878,0.68695,0.27918,1.91674,1.03626,0.91351,0.0001783,0.0001783,0.0001783
85,1221.6,1.17169,0.57517,0.79673,0.7867,0.64132,0.6975,0.28659,1.90172,1.00663,0.9126,0.0001684,0.0001684,0.0001684
86,1235.95,1.14463,0.57166,0.79502,0.80405,0.62407,0.68151,0.27731,1.91986,1.02461,0.91792,0.0001585,0.0001585,0.0001585
87,1250.31,1.12476,0.56205,0.79044,0.78262,0.64259,0.68694,0.27835,1.91094,1.01484,0.91309,0.0001486,0.0001486,0.0001486
88,1264.65,1.16684,0.5735,0.79025,0.77964,0.63674,0.68858,0.27882,1.89975,0.99595,0.91345,0.0001387,0.0001387,0.0001387
89,1279.01,1.14023,0.55581,0.79426,0.79116,0.64385,0.69964,0.28693,1.92072,1.00052,0.91429,0.0001288,0.0001288,0.0001288
90,1293.33,1.15615,0.56239,0.79629,0.79167,0.64385,0.70494,0.29473,1.90645,0.99574,0.91226,0.0001189,0.0001189,0.0001189
91,1308.23,1.87521,1.00636,0.87891,0.75628,0.62927,0.67054,0.26628,1.94261,1.00054,0.91751,0.000109,0.000109,0.000109
92,1322.54,1.78211,0.93441,0.86777,0.78499,0.65247,0.70025,0.28323,1.92325,0.9959,0.90759,9.91e-05,9.91e-05,9.91e-05
93,1336.85,1.79688,0.93611,0.85566,0.7707,0.63046,0.69362,0.28424,1.88905,0.95467,0.90146,8.92e-05,8.92e-05,8.92e-05
94,1351.15,1.79796,0.92957,0.86027,0.78349,0.64385,0.69706,0.28924,1.88419,0.96422,0.90782,7.93e-05,7.93e-05,7.93e-05
95,1365.48,1.76023,0.89631,0.86219,0.77207,0.64397,0.71565,0.29326,1.86334,0.94622,0.8993,6.94e-05,6.94e-05,6.94e-05
96,1379.79,1.76945,0.94323,0.85914,0.78258,0.63752,0.70821,0.29001,1.87789,0.9471,0.89995,5.95e-05,5.95e-05,5.95e-05
97,1394.11,1.75388,0.90044,0.8569,0.77915,0.65653,0.70503,0.29056,1.8642,0.95582,0.8977,4.96e-05,4.96e-05,4.96e-05
98,1408.4,1.72846,0.89656,0.86188,0.79254,0.65849,0.714,0.29449,1.84651,0.9375,0.89941,3.97e-05,3.97e-05,3.97e-05
99,1422.75,1.72658,0.89547,0.85021,0.79734,0.67174,0.71771,0.30205,1.84939,0.93079,0.89977,2.98e-05,2.98e-05,2.98e-05
100,1437.09,1.72775,0.88631,0.85786,0.79258,0.6654,0.71211,0.29618,1.85474,0.93624,0.89914,1.99e-05,1.99e-05,1.99e-05
