epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1478.85,1.16159,0.61885,0.84882,0.84812,0.76439,0.82757,0.36288,1.82531,0.91041,1.04973,0.0015842,0.0015842,0.0015842
44,1513.17,1.17759,0.62069,0.84653,0.88167,0.74605,0.83774,0.35701,1.82834,0.88027,1.05623,0.0015743,0.0015743,0.0015743
45,1547.46,1.18601,0.6362,0.84891,0.84585,0.75412,0.82952,0.36351,1.85708,0.93012,1.05746,0.0015644,0.0015644,0.0015644
46,1581.78,1.16125,0.61313,0.84771,0.88681,0.76553,0.84742,0.37704,1.83919,0.91146,1.05509,0.0015545,0.0015545,0.0015545
47,1616.11,1.19869,0.61789,0.84664,0.84551,0.75665,0.8333,0.3668,1.81213,0.89146,1.04556,0.0015446,0.0015446,0.0015446
48,1650.4,1.14413,0.59495,0.84717,0.87891,0.75032,0.83585,0.36633,1.82298,0.90308,1.0443,0.0015347,0.0015347,0.0015347
49,1684.73,1.13214,0.59285,0.84687,0.81091,0.76046,0.82636,0.36575,1.82037,0.94976,1.04082,0.0015248,0.0015248,0.0015248
50,1719.04,1.13034,0.59814,0.8513,0.81446,0.782,0.82607,0.36462,1.84495,0.88384,1.04915,0.0015149,0.0015149,0.0015149
51,1753.37,1.13174,0.60151,0.84258,0.85785,0.75723,0.83354,0.36535,1.86595,0.90435,1.06806,0.001505,0.001505,0.001505
52,1787.66,1.13666,0.59812,0.84088,0.85974,0.79721,0.84977,0.37454,1.80782,0.86226,1.04496,0.0014951,0.0014951,0.0014951
53,1821.95,1.1037,0.58632,0.84229,0.87029,0.72286,0.81016,0.36855,1.79579,0.89002,1.05032,0.0014852,0.0014852,0.0014852
54,1856.22,1.11875,0.58699,0.84212,0.83326,0.74106,0.80047,0.36562,1.84114,0.93198,1.05387,0.0014753,0.0014753,0.0014753
55,1890.47,1.11242,0.60065,0.83647,0.83919,0.75158,0.8064,0.35752,1.83562,0.9361,1.05304,0.0014654,0.0014654,0.0014654
56,1924.73,1.12701,0.60194,0.83924,0.87166,0.75412,0.84107,0.37903,1.82196,0.8689,1.04551,0.0014555,0.0014555,0.0014555
57,1959.06,1.10025,0.56767,0.83971,0.85625,0.73988,0.83288,0.37931,1.85563,0.89722,1.06004,0.0014456,0.0014456,0.0014456
58,1993.32,1.08452,0.58155,0.84158,0.82261,0.78171,0.82727,0.36013,1.86263,0.89031,1.05081,0.0014357,0.0014357,0.0014357
59,2027.62,1.08622,0.57016,0.8367,0.83962,0.75643,0.83762,0.36958,1.81028,0.85657,1.04553,0.0014258,0.0014258,0.0014258
60,2061.93,1.08494,0.57304,0.83887,0.86778,0.74864,0.83504,0.36902,1.81731,0.92212,1.04411,0.0014159,0.0014159,0.0014159
61,2096.23,1.05197,0.55743,0.83198,0.88069,0.75783,0.83879,0.37181,1.80572,0.90163,1.04529,0.001406,0.001406,0.001406
62,2130.57,1.05975,0.56102,0.83533,0.85701,0.75963,0.8334,0.37573,1.83463,0.90026,1.05326,0.0013961,0.0013961,0.0013961
63,2164.86,1.05813,0.57498,0.83222,0.83699,0.75539,0.82911,0.37696,1.80737,0.9243,1.04338,0.0013862,0.0013862,0.0013862
64,2199.13,1.04992,0.55349,0.83157,0.85551,0.73004,0.82013,0.36036,1.84004,0.92535,1.0457,0.0013763,0.0013763,0.0013763
65,2233.42,1.01751,0.536,0.82391,0.79661,0.7858,0.822,0.35651,1.83648,0.90778,1.05262,0.0013664,0.0013664,0.0013664
66,2267.72,1.03689,0.5377,0.83484,0.88013,0.76299,0.83541,0.3691,1.84029,0.90195,1.05772,0.0013565,0.0013565,0.0013565
67,2301.97,1.04068,0.54041,0.8403,0.88408,0.74144,0.83045,0.36886,1.82336,0.91429,1.04112,0.0013466,0.0013466,0.0013466
68,2336.24,1.01413,0.53654,0.83545,0.83198,0.78707,0.8397,0.36877,1.81894,0.8426,1.04819,0.0013367,0.0013367,0.0013367
69,2370.52,1.02435,0.52625,0.83203,0.88375,0.75158,0.82797,0.37423,1.807,0.85863,1.04584,0.0013268,0.0013268,0.0013268
70,2404.81,1.00184,0.52586,0.82769,0.84319,0.77693,0.83111,0.37133,1.81905,0.89624,1.05004,0.0013169,0.0013169,0.0013169
71,2439.09,1.0364,0.55504,0.82868,0.88183,0.76933,0.83289,0.36974,1.79467,0.87084,1.03883,0.001307,0.001307,0.001307
72,2473.38,1.02545,0.53217,0.83219,0.87309,0.7586,0.83543,0.37183,1.80192,0.88387,1.03954,0.0012971,0.0012971,0.0012971
73,2507.7,1.02322,0.53447,0.83152,0.87376,0.76172,0.8382,0.38829,1.78,0.89243,1.03547,0.0012872,0.0012872,0.0012872
74,2542.07,1.00207,0.52234,0.8203,0.84012,0.79214,0.84531,0.36286,1.83869,0.85977,1.04534,0.0012773,0.0012773,0.0012773
75,2576.37,0.98467,0.52588,0.82965,0.86191,0.74778,0.8163,0.36519,1.77102,0.85811,1.03719,0.0012674,0.0012674,0.0012674
76,2610.68,0.97523,0.51157,0.82445,0.05828,0.82003,0.05515,0.02528,1.78571,36.6781,1.0306,0.0012575,0.0012575,0.0012575
77,2644.96,0.99232,0.52842,0.82619,0.83137,0.77567,0.81925,0.37537,1.78214,0.85956,1.03945,0.0012476,0.0012476,0.0012476
78,2679.29,0.97574,0.50852,0.82832,0.82176,0.77693,0.83403,0.3753,1.79247,0.85291,1.0414,0.0012377,0.0012377,0.0012377
79,2713.6,0.96828,0.50479,0.82909,0.86271,0.74778,0.8153,0.36063,1.81763,0.85938,1.04444,0.0012278,0.0012278,0.0012278
80,2747.91,1.00184,0.52514,0.82533,0.84701,0.782,0.82892,0.37882,1.78676,0.87202,1.04246,0.0012179,0.0012179,0.0012179
81,2782.24,0.98492,0.51573,0.82918,0.86423,0.76933,0.84679,0.37292,1.79418,0.89196,1.03689,0.001208,0.001208,0.001208
82,2816.54,0.97332,0.51303,0.81992,0.8629,0.77693,0.84563,0.37814,1.81623,0.91221,1.04345,0.0011981,0.0011981,0.0011981
83,2850.85,0.95796,0.51545,0.82105,0.84254,0.77311,0.83332,0.37304,1.80073,0.87709,1.03274,0.0011882,0.0011882,0.0011882
84,2885.16,0.99613,0.50986,0.82581,0.85938,0.78235,0.84587,0.382,1.81162,0.86541,1.03889,0.0011783,0.0011783,0.0011783
85,2919.45,0.9636,0.49175,0.82712,0.88695,0.7782,0.84535,0.38235,1.76493,0.84945,1.03064,0.0011684,0.0011684,0.0011684
86,2953.72,0.96512,0.50657,0.82656,0.87158,0.77693,0.83599,0.37561,1.77686,0.85334,1.03248,0.0011585,0.0011585,0.0011585
87,2988,0.94586,0.49649,0.82309,0.85399,0.77834,0.85118,0.37924,1.81606,0.86379,1.04544,0.0011486,0.0011486,0.0011486
88,3022.29,0.9593,0.5016,0.82207,0.85639,0.79363,0.83806,0.37047,1.77227,0.83667,1.03616,0.0011387,0.0011387,0.0011387
89,3056.6,0.94724,0.49818,0.82568,0.86933,0.7926,0.85102,0.37838,1.78517,0.84113,1.0318,0.0011288,0.0011288,0.0011288
90,3090.88,0.98044,0.51357,0.82399,0.85371,0.78961,0.85265,0.38478,1.77682,0.85251,1.03097,0.0011189,0.0011189,0.0011189
91,3125.19,0.96647,0.50238,0.82189,0.84066,0.80101,0.84389,0.3744,1.78109,0.85348,1.03692,0.001109,0.001109,0.001109
92,3159.5,0.93499,0.48826,0.82294,0.8771,0.77567,0.8433,0.37843,1.79437,0.88231,1.03429,0.0010991,0.0010991,0.0010991
93,3193.81,0.93227,0.48472,0.81971,0.86323,0.79193,0.84358,0.38239,1.81073,0.85437,1.04056,0.0010892,0.0010892,0.0010892
94,3228.14,0.90486,0.47698,0.82012,0.85467,0.78265,0.8379,0.37086,1.78707,0.846,1.04182,0.0010793,0.0010793,0.0010793
95,3262.46,0.90459,0.46297,0.81983,0.85837,0.78707,0.84726,0.38206,1.78712,0.8607,1.03865,0.0010694,0.0010694,0.0010694
96,3296.79,0.91776,0.48162,0.82635,0.85288,0.80088,0.85337,0.39125,1.77705,0.82599,1.03913,0.0010595,0.0010595,0.0010595
97,3331.18,0.92344,0.47897,0.82227,0.84728,0.79454,0.8523,0.38652,1.7651,0.85327,1.03531,0.0010496,0.0010496,0.0010496
98,3365.49,0.9143,0.47741,0.81991,0.88584,0.77692,0.86072,0.38895,1.76688,0.83497,1.03824,0.0010397,0.0010397,0.0010397
99,3399.8,0.88464,0.4648,0.81844,0.84592,0.8251,0.86471,0.38864,1.78896,0.82639,1.04208,0.0010298,0.0010298,0.0010298
100,3434.11,0.91876,0.47828,0.81977,0.85233,0.81242,0.85717,0.3879,1.775,0.8378,1.038,0.0010199,0.0010199,0.0010199
101,3468.45,0.92762,0.47264,0.81827,0.85431,0.81009,0.86126,0.38555,1.78914,0.83218,1.04688,0.00101,0.00101,0.00101
102,3502.9,0.90721,0.46862,0.81747,0.85797,0.80228,0.86129,0.38427,1.77318,0.82092,1.0321,0.0010001,0.0010001,0.0010001
103,3537.27,0.88971,0.46809,0.81607,0.83303,0.81571,0.85296,0.38398,1.77886,0.81177,1.03533,0.0009902,0.0009902,0.0009902
104,3571.55,0.89215,0.46633,0.81771,0.83012,0.81749,0.85078,0.38056,1.79134,0.85021,1.04333,0.0009803,0.0009803,0.0009803
105,3605.87,0.87596,0.45941,0.81819,0.86586,0.80228,0.8408,0.37444,1.76304,0.84231,1.03335,0.0009704,0.0009704,0.0009704
106,3640.17,0.88221,0.46334,0.82219,0.88073,0.76747,0.83885,0.37718,1.77787,0.83896,1.03961,0.0009605,0.0009605,0.0009605
107,3674.51,0.90512,0.47542,0.81721,0.85623,0.79975,0.8566,0.38666,1.76726,0.84696,1.02965,0.0009506,0.0009506,0.0009506
108,3708.84,0.88313,0.46066,0.81768,0.85949,0.79975,0.84666,0.38851,1.77561,0.84231,1.03159,0.0009407,0.0009407,0.0009407
109,3743.12,0.90633,0.47106,0.81961,0.83306,0.81115,0.84892,0.39276,1.73385,0.83522,1.02493,0.0009308,0.0009308,0.0009308
110,3777.45,0.8893,0.45784,0.81097,0.85745,0.80048,0.84396,0.38674,1.74973,0.83756,1.03318,0.0009209,0.0009209,0.0009209
111,3811.74,0.90326,0.46685,0.81352,0.84077,0.81646,0.84365,0.37952,1.77109,0.85225,1.03394,0.000911,0.000911,0.000911
112,3846.06,0.87887,0.45357,0.81674,0.87631,0.79468,0.85227,0.38728,1.76553,0.8487,1.02901,0.0009011,0.0009011,0.0009011
113,3880.4,0.87573,0.45337,0.81606,0.84877,0.80355,0.85283,0.38744,1.78968,0.86547,1.03882,0.0008912,0.0008912,0.0008912
114,3914.72,0.87964,0.46189,0.81505,0.872,0.79341,0.84662,0.37412,1.78999,0.83976,1.04279,0.0008813,0.0008813,0.0008813
115,3949.05,0.86624,0.45325,0.81434,0.856,0.77567,0.83582,0.38427,1.79234,0.85998,1.04062,0.0008714,0.0008714,0.0008714
116,3983.4,0.87767,0.45248,0.81224,0.84691,0.78074,0.83737,0.38273,1.79446,0.87864,1.03976,0.0008615,0.0008615,0.0008615
117,4017.74,0.86157,0.44953,0.81373,0.8436,0.79087,0.84774,0.38256,1.77555,0.8507,1.03066,0.0008516,0.0008516,0.0008516
118,4052.05,0.85075,0.44469,0.81381,0.84895,0.80492,0.84649,0.38518,1.76469,0.84275,1.0312,0.0008417,0.0008417,0.0008417
119,4086.37,0.86402,0.44908,0.81674,0.83377,0.80102,0.85055,0.38589,1.76526,0.84359,1.0292,0.0008318,0.0008318,0.0008318
120,4120.7,0.85873,0.45176,0.81154,0.84284,0.79848,0.84539,0.3805,1.76188,0.85967,1.02694,0.0008219,0.0008219,0.0008219
121,4155.05,0.851,0.44356,0.80738,0.84312,0.81369,0.84968,0.37836,1.75252,0.8472,1.02484,0.000812,0.000812,0.000812
122,4189.37,0.86106,0.43492,0.81446,0.86372,0.80329,0.86398,0.39035,1.75465,0.83618,1.02895,0.0008021,0.0008021,0.0008021
123,4223.67,0.81527,0.42119,0.80987,0.86612,0.76255,0.83669,0.3767,1.78709,0.86787,1.03634,0.0007922,0.0007922,0.0007922
124,4257.98,0.84968,0.44017,0.81116,0.85262,0.79925,0.83841,0.37702,1.75942,0.85209,1.03063,0.0007823,0.0007823,0.0007823
125,4292.3,0.84032,0.42993,0.81227,0.8374,0.8094,0.84571,0.38532,1.74958,0.83968,1.02678,0.0007724,0.0007724,0.0007724
126,4326.65,0.8352,0.43194,0.81109,0.87299,0.79721,0.85255,0.38754,1.74623,0.82969,1.02621,0.0007625,0.0007625,0.0007625
127,4360.95,0.80747,0.42445,0.80912,0.88283,0.77349,0.84793,0.38517,1.74912,0.84023,1.02758,0.0007526,0.0007526,0.0007526
128,4395.23,0.84751,0.4353,0.81275,0.86551,0.79594,0.84308,0.38429,1.77058,0.81786,1.03586,0.0007427,0.0007427,0.0007427
129,4429.56,0.83329,0.43072,0.80664,0.8856,0.7782,0.84159,0.38089,1.76924,0.82029,1.02814,0.0007328,0.0007328,0.0007328
130,4463.85,0.82386,0.43024,0.80879,0.85521,0.81598,0.85172,0.38552,1.75158,0.83208,1.03105,0.0007229,0.0007229,0.0007229
131,4498.18,0.82829,0.43928,0.81245,0.85287,0.79975,0.8532,0.39475,1.7542,0.83836,1.02426,0.000713,0.000713,0.000713
132,4532.6,0.82337,0.43325,0.80843,0.87474,0.77947,0.85726,0.39104,1.75293,0.82232,1.02293,0.0007031,0.0007031,0.0007031
133,4566.92,0.7894,0.415,0.80431,0.90424,0.76299,0.85371,0.39085,1.75687,0.82068,1.02677,0.0006932,0.0006932,0.0006932
134,4601.24,0.83279,0.43256,0.81455,0.84994,0.81122,0.85834,0.39069,1.7667,0.82956,1.02928,0.0006833,0.0006833,0.0006833
135,4635.55,0.81488,0.42288,0.81056,0.85591,0.80608,0.86286,0.38799,1.75789,0.83073,1.03121,0.0006734,0.0006734,0.0006734
136,4669.86,0.79334,0.41048,0.80757,0.84993,0.81831,0.85786,0.3917,1.74923,0.83601,1.028,0.0006635,0.0006635,0.0006635
137,4704.22,0.80022,0.42066,0.80594,0.87214,0.79538,0.85863,0.38812,1.76368,0.84049,1.03042,0.0006536,0.0006536,0.0006536
138,4738.52,0.81227,0.42022,0.80739,0.86378,0.79567,0.85735,0.38846,1.76524,0.83349,1.02991,0.0006437,0.0006437,0.0006437
139,4772.86,0.81584,0.42492,0.80961,0.8732,0.79341,0.85722,0.38978,1.7508,0.82636,1.02671,0.0006338,0.0006338,0.0006338
140,4807.15,0.76526,0.40489,0.80307,0.86879,0.80482,0.85627,0.39008,1.75157,0.82724,1.02872,0.0006239,0.0006239,0.0006239
141,4841.45,0.80302,0.4113,0.81091,0.85037,0.80989,0.85322,0.39173,1.74101,0.82709,1.0281,0.000614,0.000614,0.000614
142,4875.77,0.79463,0.40251,0.8048,0.87253,0.79214,0.85775,0.39011,1.76429,0.85146,1.03455,0.0006041,0.0006041,0.0006041
143,4910.1,0.78905,0.41023,0.8114,0.85234,0.782,0.85412,0.38448,1.7671,0.83211,1.03528,0.0005942,0.0005942,0.0005942
144,4944.41,0.77606,0.39939,0.80657,0.87435,0.77612,0.8535,0.38574,1.77395,0.83185,1.03867,0.0005843,0.0005843,0.0005843
145,4978.9,0.79756,0.41215,0.81068,0.88304,0.7744,0.85805,0.38033,1.76713,0.82207,1.0318,0.0005744,0.0005744,0.0005744
146,5013.2,0.77258,0.40973,0.80413,0.86091,0.79594,0.85574,0.39339,1.7445,0.80843,1.0283,0.0005645,0.0005645,0.0005645
147,5047.54,0.77215,0.39993,0.80428,0.87099,0.78725,0.8609,0.39442,1.75902,0.83013,1.03227,0.0005546,0.0005546,0.0005546
148,5081.93,0.78832,0.40203,0.80717,0.88078,0.782,0.85036,0.38136,1.76856,0.81467,1.03924,0.0005447,0.0005447,0.0005447
149,5116.24,0.76735,0.40078,0.80611,0.88738,0.78896,0.87107,0.39232,1.7736,0.828,1.03556,0.0005348,0.0005348,0.0005348
150,5150.57,0.77139,0.40025,0.807,0.87448,0.78587,0.85583,0.39095,1.76526,0.83369,1.03477,0.0005249,0.0005249,0.0005249
151,5184.87,0.7865,0.40505,0.80562,0.86746,0.79634,0.85115,0.38328,1.7625,0.83232,1.03613,0.000515,0.000515,0.000515
152,5219.16,0.78248,0.40139,0.80578,0.86182,0.81749,0.86574,0.39869,1.77068,0.81411,1.03827,0.0005051,0.0005051,0.0005051
153,5253.54,0.8047,0.41138,0.81172,0.85261,0.82851,0.86391,0.39055,1.75493,0.81172,1.03505,0.0004952,0.0004952,0.0004952
154,5287.87,0.75295,0.39104,0.80488,0.85215,0.82636,0.86852,0.39681,1.76415,0.82923,1.03803,0.0004853,0.0004853,0.0004853
155,5322.18,0.76182,0.39222,0.80087,0.85485,0.78454,0.85949,0.39264,1.76466,0.84343,1.0338,0.0004754,0.0004754,0.0004754
156,5356.52,0.75048,0.39688,0.80039,0.85327,0.79602,0.8497,0.385,1.7844,0.8456,1.03827,0.0004655,0.0004655,0.0004655
157,5390.84,0.7751,0.39805,0.80497,0.84812,0.79978,0.85025,0.3878,1.76508,0.83727,1.0405,0.0004556,0.0004556,0.0004556
158,5425.2,0.77607,0.39305,0.81024,0.85379,0.78961,0.84923,0.38577,1.76279,0.83243,1.04043,0.0004457,0.0004457,0.0004457
159,5459.52,0.74489,0.38618,0.80396,0.85399,0.79848,0.85025,0.39284,1.74518,0.80739,1.03056,0.0004358,0.0004358,0.0004358
160,5493.84,0.72736,0.37468,0.80332,0.85638,0.81619,0.85332,0.39297,1.74901,0.81622,1.03492,0.0004259,0.0004259,0.0004259
161,5528.19,0.74661,0.38642,0.80181,0.84843,0.79975,0.84621,0.39178,1.7566,0.8179,1.03604,0.000416,0.000416,0.000416
162,5562.53,0.76292,0.38884,0.79937,0.88208,0.77745,0.85613,0.396,1.76213,0.82845,1.03859,0.0004061,0.0004061,0.0004061
163,5596.85,0.75479,0.38909,0.8062,0.84225,0.80228,0.8532,0.38775,1.76436,0.82844,1.03602,0.0003962,0.0003962,0.0003962
164,5631.16,0.76276,0.39137,0.80203,0.86354,0.80735,0.86623,0.39381,1.75412,0.82176,1.03357,0.0003863,0.0003863,0.0003863
165,5665.43,0.76671,0.39538,0.80301,0.86609,0.79515,0.85525,0.38979,1.74859,0.81164,1.03209,0.0003764,0.0003764,0.0003764
166,5699.75,0.73214,0.38333,0.79924,0.85751,0.79341,0.85779,0.39363,1.76347,0.82512,1.03151,0.0003665,0.0003665,0.0003665
167,5734.04,0.73404,0.37818,0.80126,0.88183,0.8039,0.87,0.39413,1.75834,0.80792,1.03417,0.0003566,0.0003566,0.0003566
168,5768.34,0.74899,0.38809,0.80477,0.84994,0.82636,0.86164,0.39259,1.76242,0.82249,1.03473,0.0003467,0.0003467,0.0003467
169,5802.66,0.73979,0.38667,0.80292,0.85886,0.80213,0.85867,0.38896,1.76586,0.82448,1.03956,0.0003368,0.0003368,0.0003368
170,5836.94,0.7326,0.37695,0.80269,0.85353,0.80504,0.86896,0.39003,1.76496,0.8157,1.03645,0.0003269,0.0003269,0.0003269
171,5871.22,0.72741,0.37709,0.79844,0.85367,0.81622,0.8657,0.39514,1.75531,0.81895,1.03185,0.000317,0.000317,0.000317
172,5905.58,0.73313,0.38049,0.8005,0.85835,0.79103,0.8607,0.38701,1.76553,0.82533,1.03439,0.0003071,0.0003071,0.0003071
173,5940,0.71805,0.37069,0.8013,0.85695,0.81999,0.86725,0.39524,1.76835,0.82102,1.03667,0.0002972,0.0002972,0.0002972
174,5974.46,0.70791,0.36894,0.79731,0.86176,0.78707,0.86185,0.3947,1.75453,0.81099,1.03591,0.0002873,0.0002873,0.0002873
175,6008.65,0.7241,0.37073,0.79789,0.85397,0.80791,0.86465,0.39746,1.75618,0.82123,1.038,0.0002774,0.0002774,0.0002774
176,6042.85,0.71533,0.36953,0.79925,0.87292,0.80228,0.8707,0.39617,1.78727,0.8304,1.04276,0.0002675,0.0002675,0.0002675
177,6077.12,0.73169,0.37912,0.79957,0.87463,0.79975,0.86814,0.39598,1.76159,0.82943,1.03402,0.0002576,0.0002576,0.0002576
178,6111.33,0.71582,0.36973,0.7992,0.85635,0.80608,0.86236,0.39446,1.76984,0.82344,1.03652,0.0002477,0.0002477,0.0002477
179,6145.53,0.71542,0.36894,0.80408,0.85515,0.80862,0.86196,0.39092,1.7577,0.81631,1.03558,0.0002378,0.0002378,0.0002378
180,6179.89,0.71229,0.368,0.79664,0.87523,0.80101,0.86399,0.38799,1.78165,0.82317,1.04045,0.0002279,0.0002279,0.0002279
181,6214.17,0.70737,0.3675,0.79948,0.84966,0.81496,0.86738,0.39853,1.76839,0.82124,1.03761,0.000218,0.000218,0.000218
182,6248.53,0.70841,0.36243,0.79961,0.85256,0.81352,0.86838,0.397,1.77987,0.83143,1.03765,0.0002081,0.0002081,0.0002081
183,6282.8,0.71271,0.36461,0.79649,0.84615,0.81369,0.86274,0.39374,1.76894,0.82625,1.03825,0.0001982,0.0001982,0.0001982
184,6317.06,0.69626,0.35913,0.79884,0.86586,0.81876,0.86953,0.40133,1.75974,0.81074,1.03824,0.0001883,0.0001883,0.0001883
185,6351.44,0.72172,0.36338,0.8013,0.856,0.81115,0.86109,0.39433,1.77538,0.8166,1.03898,0.0001784,0.0001784,0.0001784
